sMeanPktSz,SrcRate
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
1370.170898,54.813957
1368.036377,54.802666
836.200012,59.736267
1326.349243,25.507851
98,0
811.5,58.783569
98,0
98,0
66,0
98,0
100,0
100,0
271.9375,3.021236
244.899994,70.457268
176.666672,32.109943
192.25,38.206341
98,0
190.25,56.756908
176.666672,37.839371
98,0
108,0.370768
1372.249146,56.83847
1372.273682,56.833183
1350.419189,33.477493
98,0
66,0
98,0
82.428574,3.899763
98,0
232.949997,3.802821
121,48.772556
229.181824,81.030052
98,0
150,15.627687
194.75,43.290668
551.833313,41.960037
98,0
1351.380493,40.81707
1364.603882,41.203651
1342.611938,27.316658
98,0
76.333336,154.000153
98,0
102,0
98,0
121,28.17404
362.636353,2.007827
673.666687,30.853247
98,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
98,0
1360.536011,49.804394
1365.510254,48.822979
1315.081299,24.773741
685.333313,18.87405
98,0
182,35.760265
176.666672,35.760902
176.666672,35.760902
98,0
98,0
300.714294,2.600534
73.75,0.621253
98,0
98,0
1341.234619,32.209171
1354.331055,29.40184
1342.720703,22.165081
74,0.666962
98,0
98,0
98,0
698.799988,30.329453
300.5,2.611514
119,1.261215
98,0
98,0
1324.710571,30.224754
1151.23999,4.874065
1292.477905,22.574787
810.444458,1.720876
98,0
98,0
98,0
73.75,0.602888
660.375,25.018585
194.5,49.98917
176.666672,35.773056
648,42.600777
190.25,47.681866
176.666672,31.787405
98,0
773.599976,28.969765
64,0
1323.807007,22.799313
1365.077759,54.090096
98,0
113,93.02758
74,0
74,0
74,0
74,0
811.599976,41.47905
98,0
98,0
100,6.623131
317.846161,81.770607
98,0
192.5,44.070339
176.666672,31.170612
98,0
1301.982666,22.81193
1333.432129,32.220539
1345.607422,27.330166
98,0
108,0.684204
98,0
98,0
300.5,65.717308
98,0
647.200012,35.709183
98,0
1344.781982,26.950375
1316.676514,27.442633
1341.339844,40.793957
76.333336,0.400005
98,0
196,43.758568
190,47.64703
176.666672,44.465195
98,0
98,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
66,0
463.888885,3.401257
98,0
98,0
1280.495483,22.093948
1346.080322,27.615795
1346.029175,27.666456
66,0
98,0
660.75,56.525917
73.75,0.61529
98,0
98,0
155.5,1.410134
98,0
98,0
1334.102783,21.554195
1320.725342,28.65782
1330.02124,28.339468
98,0
98,0
98,0
595.333313,15.973471
453.733337,2.800902
192.25,41.107151
176.666672,27.405142
98,0
349.363647,79.522858
102,0
190.25,43.273186
176.666672,31.334211
130.27272,9.470217
98,0
188.27272,8.928508
64,0
64,0
1336.918213,22.192875
1359.098633,28.32802
1358.809814,28.230879
132.300003,23.688324
64,0
64,0
64,0
122.454544,43.84388
98,0
64,0
64,0
64,0
64,0
98,0
98,0
338.5,2.218158
112.555557,60.105633
74,0
74,0
660.375,36.654587
98,0
194.75,46.022858
176.666672,29.011995
648,39.958843
98,0
698,30.534119
1330.56958,30.04842
1310.831909,22.927912
1347.577148,29.929016
98,0
811.599976,58.924816
98,0
98,0
318.230774,2.42297
98,0
98,0
90.333336,17.190844
116.875,52.630787
74,0
74,0
98,0
1314.171143,22.501017
1360.786255,28.810015
1351.904053,29.205341
98,0
325.416656,86.916664
176,37.042526
182.666672,36.539692
176.666672,37.243946
98,0
108,2.666709
98,0
338.5,2.202853
98,0
647.200012,40.036835
98,0
1317.169678,22.811535
1331.806641,29.93734
1340.31543,30.099104
73.75,0.600488
98,0
98,0
98,0
338.583344,2.222394
73.75,0.604612
98,0
98,0
1320.333374,22.344875
1360.340088,29.233969
660.5,56.906563
102,0
98,0
98,0
98,0
272.125,3.005137
349.636353,73.320229
191.5,27.921001
176.666672,24.172981
98,0
190.25,53.814556
176.666672,35.877659
66,0
1351.256714,452.156036
1306.294678,23.076521
1335.713379,30.202673
98,0
98,0
98,0
272.125,3.02925
98,0
698.799988,35.438999
245.600006,59.057056
166.399994,60.56752
182.666672,25.940001
98,0
78.400002,154.172287
1330.567749,30.800106
1299.215576,23.324793
98,0
74,0.667427
98,0
98,0
362.818176,2.0005
98,0
660.375,34.845287
648,40.038837
98,0
64,0
1350.05481,43.68784
1348.37207,42.893593
698,33.633514
1346.228027,24.136347
98,0
811.599976,62.571701
150.75,18.884552
172,31.54599
166,26.629917
98,0
98,0
260.352936,3.21669
98,0
100,0.391972
98,0
1317.169434,23.409866
1317.169434,23.408611
1340.580322,22.235537
98,0
98,0
98,0
108,4.319188
391.799988,1.802244
98,0
647.200012,43.071888
98,0
1363.81665,45.633167
1364.515015,46.413403
1291.112061,23.322887
98,0
98,0
98,0
201.880005,4.805826
98,0
190.5,41.149445
176.666672,27.432962
199.600006,43.937214
176.666672,37.746532
98,0
1346.21582,27.674267
1344.859253,26.880939
660.75,56.722569
98,0
98,0
98,0
285.399994,2.82425
98,0
190.25,41.124622
182.666672,27.416414
1323.277832,25.005266
98,0
1354.245728,46.207706
1286.588745,21.478016
98,0
98,0
98,0
698.799988,30.09963
98,0
1338.815186,23.608427
1346.349976,31.813408
1365.867554,63.678699
98,0
98,0
176,37.817905
176.666672,37.818623
182.666672,37.818623
98,0
300.714294,83.874214
98,0
102,0
98,0
660.375,16.829067
648,43.02232
1321.96936,261.143707
1344.126831,26.604267
1355.720459,33.038841
98,0
698,19.9974
98,0
811.599976,58.843143
98,0
391.799988,3.800231
98,0
121,32.076302
673.481506,38.259995
98,0
1319.396606,299.170654
1275.161743,13.47223
1351.509277,32.665401
98,0
98,0
98,0
98,0
213.333328,3.437153
98,0
108,1.472257
190.25,50.025845
176.666672,35.108662
98,0
229.181824,86.21656
647.200012,40.027218
176.666672,31.22658
194.75,46.096401
1316.206909,211.190918
1368.150024,60.091808
1353.770142,32.740292
98,0
98,0
98,0
299.470581,3.20114
98,0
190.25,50.10355
182.666672,29.866795
98,0
1343.33728,33.619385
1361.681641,40.101479
1362.074463,39.010345
98,0
661,56.737587
98,0
98,0
271.9375,3.008606
66,0
98,0
102,0
98,0
1289.221191,22.406237
822.222229,1.696545
1296.970581,20.837627
98,0
228.454544,98.94622
176.666672,33.94318
176,35.738537
176.666672,35.702171
98,0
98,0
260.411774,3.206648
76.333336,142.694061
698.799988,35.423309
98,0
98,0
1277.444458,16.012814
1354.873047,37.632198
1314.589966,20.056479
98,0
98,0
98,0
240.526321,3.638628
98,0
686.099976,18.003132
660.375,38.677879
64,0
98,0
1284.170166,18.623785
1247.424561,21.257919
1236.364502,21.569481
698,19.989706
74,0.666712
98,0
811.599976,58.883953
98,0
98,0
275.789459,3.648343
98,0
325.916656,34.610893
192.25,28.106995
176.666672,23.952669
192.5,56.520592
176.666672,37.680397
1318.660034,19.813442
98,0
1352.097412,38.826294
98,0
98,0
100,0.313377
98,0
285.533325,2.805441
108,0.575196
98,0
245.600006,58.652554
194.25,46.055355
176.666672,25.042259
647.200012,43.012604
1345.734741,525.573914
1342.945312,25.446339
98,0
1316.938232,33.219769
98,0
98,0
98,0
285.533325,2.831535
98,0
1324.782593,633.578064
1340.078979,22.609062
1330.741943,31.212673
98,0
660.5,56.751541
98,0
176.666672,44.088795
177,44.461243
176.333328,42.651199
98,0
240.789474,3.600217
98,0
98,0
1337.520386,39.021141
1328.145142,24.621494
1343.182983,31.113737
98,0
121,46.538689
98,0
734.200012,59.873962
98,0
286.399994,2.80051
98,0
698.799988,43.013531
98,0
1357.509888,50.413692
1340.536865,29.604738
1318.302002,30.322395
98,0
98,0
98,0
300.714294,2.603051
107.400002,1.50206
107.400002,1.510435
107.400002,1.519767
107.400002,1.529006
107.400002,1.5377
107.400002,1.54786
98,0
107.199997,1.557406
107.599998,1.566623
107.400002,1.577118
107.199997,1.586568
107.199997,1.597337
107.599998,1.611882
107.199997,1.622285
107.599998,1.632876
107.599998,1.645639
107.599998,1.6565
107.599998,1.674636
107.400002,1.690932
107.400002,1.702314
107,1.710525
107.599998,1.721261
107.199997,1.735093
107.400002,1.747205
107.599998,1.758623
107.400002,1.770215
107,1.790808
107.400002,1.803727
107.400002,1.817008
107.400002,1.82999
107.599998,1.849608
107.400002,1.864256
107.599998,1.878257
107,1.895748
107.400002,1.91033
107.400002,1.924028
107.599998,1.939859
107.599998,1.95493
107.400002,1.978323
107.599998,1.993715
107.199997,2.010203
107.400002,2.026585
107.599998,2.042652
107.400002,2.06584
107.400002,2.083355
107.199997,2.09982
107.400002,2.116248
107.199997,2.134155
107.599998,2.161789
107.400002,2.180967
107.400002,2.199901
107.400002,2.219345
107.400002,2.237942
107.599998,2.268624
107.400002,2.287994
107.599998,2.309096
107.599998,2.330512
107.599998,2.363558
107.199997,2.389079
107.400002,2.412128
107.199997,2.434114
107.599998,2.467112
107.599998,2.493214
107.599998,2.529304
194.5,49.926773
98,0
176.666672,35.582756
107.400002,2.566605
107.400002,2.597905
107.599998,2.623627
107.400002,2.655228
107.400002,2.687157
107.599998,2.718113
107.400002,2.746123
107.599998,2.782893
107.400002,2.819373
107.599998,2.851749
107.599998,2.884525
192.5,56.745098
176.666672,37.830784
107.199997,2.920015
107.199997,2.954823
107.599998,2.992361
107.400002,3.033546
107.599998,3.036659
107.599998,3.076185
107.400002,3.112049
107.599998,3.17917
107.599998,3.240506
107.400002,3.29107
1264.357178,13.871184
107.599998,3.352232
107.199997,3.403517
1308.323242,19.600615
107.400002,3.447598
107.400002,3.495456
107.400002,3.544597
660.375,39.575077
107.599998,3.615797
107.400002,3.668658
107.599998,3.744196
107.599998,3.801262
648,35.725449
107.599998,3.855801
107.400002,3.93171
107.400002,3.998549
107.199997,4.059364
107.199997,4.130725
107.599998,4.200066
107.400002,4.308492
107.599998,4.379463
107.400002,4.486764
107.400002,4.563116
107.599998,4.648088
107.199997,4.73611
107.599998,4.826726
107.599998,4.922659
107.400002,5.021908
107.599998,5.125807
107.599998,5.232185
107.599998,5.342344
107.599998,5.459916
107.400002,5.636994
107.599998,5.783975
107.599998,5.921662
107.599998,6.073739
107.599998,6.274657
107.400002,6.44577
107.400002,6.605369
107.400002,6.889745
107.599998,7.096325
98,0
107.599998,7.315182
107.400002,7.567516
107.400002,7.786919
107.599998,8.153913
107.599998,8.463047
107.599998,8.757373
107.599998,9.116996
698,28.612917
107,9.508641
107.199997,9.884744
107.599998,10.288648
107.199997,10.902183
107.400002,11.436969
107.400002,11.940228
107.400002,12.824048
106.800003,13.560012
107.199997,14.347099
107.199997,15.276155
107.400002,16.210346
107.400002,17.955738
107.599998,19.35565
107.400002,20.951403
107.599998,22.76012
107.199997,25.03834
107.400002,28.800806
107.400002,32.546787
107.599998,37.864086
107.400002,47.619049
107.400002,59.819347
118,57.954216
102,0
98,0
811.599976,58.783958
98,0
250,3.420843
98,0
192.5,50.018341
176.666672,29.407007
98,0
1291.324341,455.198547
1336.469116,32.208271
1294.738281,21.201368
98,0
66,0
98,0
98,0
98,0
362.818176,2.002845
98,0
108,0.363622
98,0
647.200012,43.087662
1355.337891,43.608067
1342.870972,37.092754
1354.877686,27.646749
98,0
76.333336,125.801987
176.333328,37.834362
177,37.835793
177,37.835075
98,0
98,0
260.529419,3.225833
98,0
1333.948486,27.002132
98,0
823,1.625845
1326.268555,21.411522
661,41.205395
98,0
73.666664,0.421892
77,0.843785
75.400002,0.843785
75.400002,0.845063
75.400002,0.845063
73.666664,0.422532
73.666664,0.422526
73.666664,0.412634
73.666664,0.412634
73.666664,0.412635
71.5,0.206317
73.666664,0.412638
73.333336,0.412638
73.666664,0.403007
73.666664,0.403007
73.666664,0.403007
73.666664,0.655786
73.666664,0.654304
73.666664,0.649628
73.666664,0.648372
73,0.644634
73.333336,0.641508
73.666664,0.637005
73.333336,0.633984
73.333336,0.629395
73.666664,0.627006
73.666664,0.623312
73.666664,0.619649
73.666664,0.61716
73.666664,0.612255
73.666664,0.609642
73.333336,0.605579
73.666664,0.60339
73.666664,0.599608
73.666664,0.597086
73.666664,0.593553
73.666664,0.589686
73.666664,0.587632
73.666664,0.583834
73.666664,0.582134
73.666664,0.57928
73.666664,0.574957
73.333336,0.572
73.666664,0.570643
73.666664,0.56822
73.333336,0.566116
73.666664,0.561032
73.666664,0.558995
73.666664,0.556346
73.666664,0.554207
73.666664,0.551301
73.666664,0.549326
73.666664,0.545426
69.666664,0.537789
73.666664,0.541015
73.666664,0.5374
73.666664,0.534082
73.666664,0.531103
73.666664,0.530683
73.666664,0.528013
73.666664,0.524961
73.666664,0.521674
73.666664,0.517486
73.666664,0.516574
73.333336,0.514828
73.333336,0.512319
73.666664,0.509721
73.666664,0.507523
73.666664,0.505481
73.666664,0.502791
73,0.501154
73.666664,0.497909
73.666664,0.495688
73.666664,0.494463
73.666664,0.493011
73.666664,0.490583
73.666664,0.488194
73.333336,0.485946
73.666664,0.484637
73.333336,0.48277
73.666664,0.47978
73.333336,0.47692
73.666664,0.474533
73.666664,0.472266
73.333336,0.470151
73.666664,0.46883
73.666664,0.466862
73.666664,0.465347
73.666664,0.462779
73.666664,0.46118
73.666664,0.45842
73.666664,0.457058
73.666664,0.455298
73.333336,0.453658
73.666664,0.452404
73.333336,0.450885
73.666664,0.448957
73.666664,0.447249
73.666664,0.445169
73.333336,0.443383
73.666664,0.440363
73.666664,0.43968
73.666664,0.438327
73.333336,0.43652
73.666664,0.435479
73.666664,0.433308
73.333336,0.432175
73.333336,0.430602
73.666664,0.428673
73.333336,0.427482
73.666664,0.425934
73.666664,0.424579
73.666664,0.422249
73.666664,0.420552
73.666664,0.419586
73.666664,0.41722
73.333336,0.416092
73.666664,0.41453
73.666664,0.412742
73.666664,0.410953
73.333336,0.409692
73.666664,0.407696
73.666664,0.406865
73.666664,0.405219
73.666664,0.403708
73.666664,0.402258
73.666664,0.400566
77,0
77,0
75,0
77,0
77,0
77,0
77,0
77,0
76,0
77,0
77,0
77,0
77,0
77,0
77,0
76,0
77,0
77,0
76,0
76,0
77,0
77,0
77,0
98,0
98,0
285.200012,2.822012
98,0
1305.237305,11.602859
1272.5,17.001612
1350.275146,51.417873
98,0
102.5,11.632776
98,0
72,0.516232
72,0.503057
72,0.50714
0,0
0,0
0,0
0,0
0,0
0,0
72,0.515506
72,0.525027
72,0.503067
72,0.529718
0,0
72,0.513352
72,0.503128
0,0
0,0
0,0
0,0
0,0
0,0
72,0.509279
72,0.51344
72,0.520346
72,0.52472
72,0.529447
72,0.502709
0,0
72,0.50301
0,0
72,0.510175
0,0
0,0
0,0
0,0
0,0
72,0.512276
72,0.517054
72,0.523531
72,0.503073
0,0
0,0
72,0.502959
72,0.511071
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
98,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
102,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
98,0
0,0
250,3.428933
698.799988,30.098043
98,0
194.5,50.171421
177,31.746031
229.181824,74.715523
1338.898193,33.203945
176.666672,36.553715
194.75,54.931973
1315.588257,27.55061
1322.284424,21.623158
98,0
98,0
98,0
362.545441,2.001173
98,0
98,0
192.5,41.150005
176.666672,27.432962
64,0
1346.563232,510.943695
1327.119019,16.607651
1346.687012,26.53936
660.375,38.930412
648,38.511902
98,0
698,19.239094
90.333336,8.798673
115,91.768379
116.875,88.600861
115.25,97.389946
74,0
74,0
115.25,92.902267
115,98.405823
115.25,98.2061
115.25,95.730423
115.25,104.318794
98,0
115,93.420105
115.25,93.788101
115,101.954117
115,97.627647
115.25,79.842445
115,77.415359
115.25,97.516579
115,103.064445
115.25,82.562744
114.75,78.595757
115.25,106.632545
115,100.076729
115,99.896774
115.25,81.877731
115,79.819077
115.25,98.586922
115,77.91803
114.75,96.99321
115.25,101.382179
115.25,95.120323
115.25,97.548286
115,77.130737
115,81.433228
115,78.779442
115.25,97.812263
115,102.760841
115,98.042419
115,81.900078
115.25,74.301567
115.25,89.153046
114.75,79.531296
115.25,91.69545
115,96.553055
115.25,98.157898
115,91.299187
114.75,98.292976
115,90.323357
115.25,80.853821
115,85.991913
115,96.292732
115.25,74.876457
115.25,78.583405
115.25,84.113724
115.25,78.97438
115.25,77.764526
115,101.916023
115.25,94.768761
115,86.996872
115,93.911407
811.599976,49.988892
115,77.639755
115.25,77.692024
115.25,80.295486
115.25,76.479889
115,93.811569
115,103.103409
115.25,99.571838
115,110.533882
114.75,106.978569
98,0
115.25,92.219727
115.25,91.107872
114.75,101.884872
115.25,104.007767
115,81.929161
115,76.938858
115.25,99.387115
115,102.884186
115,81.004456
115.25,85.562714
115.25,102.919487
115.25,102.417038
115.25,75.291756
115.25,93.934937
115.25,72.542618
115.25,91.193726
115.25,95.629715
115,96.918007
115,79.766014
115.25,65.353783
115,74.292366
115.25,94.16787
115,103.167236
115.25,73.57991
115,90.114441
115,97.475388
115,96.999481
115.25,97.106232
115.25,97.927208
115.25,78.682335
115.25,79.39238
115,79.260239
115,64.625923
115.25,75.26342
115.25,97.621292
115.25,92.53833
115.25,103.131767
115,105.898552
115.25,107.047279
115,66.766075
115,67.793549
115,106.894707
115.25,104.884102
115,104.119667
115.25,105.760422
115,101.774261
115,75.740364
114.75,101.149734
115,98.457497
115.25,92.081032
115,84.683571
338.416656,2.200669
115.25,77.663872
115.25,80.053368
115,92.549751
115,101.139503
115.25,94.509026
115.25,95.365242
114.75,78.017319
115.25,77.936249
98,0
115,94.398994
115,98.603127
115.25,101.784622
115,101.382179
115,75.409096
115.25,100.647499
115.25,82.302269
115,84.623848
115.25,102.877129
115,102.508034
115.25,102.764359
115,105.592911
114.75,78.241135
114.75,101.081573
115.25,96.447517
115,101.3582
115,101.909096
115.25,73.621445
115.25,91.555527
115.25,88.660339
115.25,92.980011
115,71.79953
115.25,100.357941
115.25,97.602242
115.25,89.336235
115,99.085114
98,0
1336.280029,29.800114
1284.88501,22.426065
1327.625977,26.613417
98,0
74,0.667448
98,0
320.615387,83.337379
176.333328,35.140121
182.333328,35.455334
177,33.897732
98,0
272.125,3.000332
98,0
98,0
98,0
108,0.27436
1357.317627,46.416569
647.200012,43.103447
1348.046387,30.109489
1321.583374,26.328424
98,0
98,0
98,0
224.761902,4.023196
98,0
102,0
98,0
1324.700928,21.204987
1332.93335,21.187477
1342.736816,26.537395
