sMeanPktSz,SrcRate
183,37.728729
98,0
104,0.226372
1353.090942,33.312588
1360.305298,37.820641
1344.582642,25.336624
1314.151489,13.583302
1364.61084,44.414028
98,0
102,0
98,0
98,0
98,0
98,0
98,0
854.333313,83.383362
98,0
98,0
98,0
98,0
1329.221069,19.474625
1303.807739,20.668791
1324.171631,26.990114
1302.714233,14.378221
1306.333374,13.527302
98,0
665.666687,3.723416
666.299988,2.987009
98,0
98,0
98,0
691,49.948803
98,0
121,38.4645
98,0
714.111084,10.042337
566.590881,32.315845
98,0
326,69.57798
177.333328,30.756456
190.25,54.057949
98,0
98,0
98,0
1339.910767,33.432274
1326.420044,20.157841
1300.897095,13.689277
1321.340942,26.266554
1304.757568,13.26437
98,0
96,4.892224
98,0
98,0
98,0
98,0
177,27.44162
176.666672,27.44162
176.666672,27.44162
98,0
98,0
98,0
98,0
98,0
98,0
1345.396851,25.61445
1283.53125,19.377838
1306.5,12.787041
1310.075806,13.202132
177.333328,33.389542
1325.890625,27.558144
98,0
758,27.526724
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1296.578979,15.281731
1275.59021,12.177939
1308.269897,12.723688
1269.132324,13.634273
177.333328,25.022835
98,0
74,0.66786
98,0
102,0
98,0
98,0
98,0
98,0
66,0
98,0
98,0
122,4.105832
90,0
183,33.445934
177,37.804325
177,37.805038
98,0
98,0
1326.834595,462.266541
1353.860474,34.214508
1332.452515,27.202425
1300.779663,11.968021
1304.5,13.369591
98,0
98,0
98,0
98,0
659.75,52.684265
98,0
98,0
76.333336,25.000624
640.799988,28.560616
98,0
98,0
98,0
98,0
1343.818726,34.009312
1341.341675,24.271677
1311.84314,20.21508
1288.362061,11.658275
1314.106079,13.234308
89,0
89,0
98,0
98,0
98,0
98,0
98,0
98,0
190.25,44.256275
177.333328,32.903938
98,0
98,0
114,0
98,0
1344.895386,30.414476
98,0
1297.19043,12.6141
1298.226807,19.52112
1293.109131,11.068819
1304.106079,13.252765
647.599976,2.355959
759.25,30.000601
98,0
98,0
98,0
98,0
176.666672,27.420927
177,27.420927
176.666672,27.421301
98,0
830.099976,32.97295
98,0
98,0
98,0
98,0
1288.677124,19.002745
1343.947388,34.001797
1271.795898,19.596352
98,0
1273.185181,10.90384
1287.074585,13.436272
96,4.917025
177.333328,37.737274
98,0
98,0
98,0
100,1.584603
98,0
98,0
98,0
98,0
98,0
98,0
1286.907715,12.914278
1333.048828,24.650507
1299.369263,12.997135
1297.916626,11.856534
1311,13.051055
98,0
176.666672,33.383408
587.799988,38.144646
98,0
122,4.442075
84,0
84,0
98,0
98,0
141.5,37.032009
98,0
71,0
71,0
73,0
98,0
73,0
142,32.206467
98,0
98,0
98,0
64,0
245.100006,76.193703
183,35.805077
177,35.804436
177,37.747246
98,0
1355.859619,45.646179
1329.843506,23.098171
1346.055542,25.056166
1239.907349,10.77046
1284.358154,13.41245
98,0
98,0
98,0
88,0
88,0
145.125,6.254748
64,0
64,0
64,0
98,0
98,0
74,0
74,0
98,0
136.666672,1.340494
98,0
98,0
87,0
87,0
158.375,3.35589
64,0
64,0
64,0
98,0
98,0
1334.414429,22.14295
1309.504395,22.648445
1288.915771,19.006157
98,0
98,0
95,0
95,0
73,0
73,0
114.894737,35.203419
64,0
64,0
64,0
64,0
64,0
64,0
137.333328,19.76988
98,0
87,21.513474
66,30.399757
66,30.227005
659.25,48.513073
98,0
98,0
98,0
659.875,38.919376
98,0
190.25,56.749393
177.333328,37.834362
98,0
98,0
98,0
66,0
1265.551025,162.041183
1304.181763,173.167084
1312.580322,22.278282
66,0
1335.21814,21.829893
66,0
66,0
66,0
1340.944458,17.913013
98,0
98,0
98,0
98,0
90,0
90,0
103,0
434.518524,53.734776
240.863632,43.513306
64,0
64,0
64,0
64,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
229,97.604782
98,0
177,34.693913
176.666672,35.023815
176.666672,35.032406
98,0
98,0
102,0
98,0
98,0
114,0
98,0
1261.708374,199.365433
1315.060547,254.477829
1300.982178,22.433439
1279,22.786402
1302.336914,18.343929
647.599976,2.353504
312.538452,2.403283
758.5,34.137848
98,0
177.333328,31.875559
98,0
98,0
98,0
98,0
98,0
699.538452,60.051643
98,0
98,0
98,0
98,0
1325.739868,24.400721
1296.087891,18.013048
1301.900879,22.290545
1337.703735,21.482256
1275.53186,18.896427
182.666672,28.852118
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
177,33.323891
183,37.730865
177,37.730865
98,0
1274.18335,11.803886
98,0
1261.382935,9.481151
1331.798218,21.607143
1300.598267,22.452192
1308.239136,18.504465
587.599976,18.870506
98,0
98,0
98,0
95.333336,0.819197
98,0
98,0
98,0
98,0
98,0
98,0
1298.413818,11.407373
1267.630493,9.317762
98,0
1337.824097,22.063475
1335.286987,21.57896
1312.217407,18.239166
98,0
98,0
98,0
98,0
98,0
98,0
229.090912,62.002048
98,0
194.75,52.676861
183.333328,34.615852
98,0
98,0
102,0
1322.219482,16.204332
1255.086914,9.008971
1306.154541,22.204697
1272.752197,22.666908
1241.072144,19.454023
98,0
74,0.668559
98,0
98,0
659.75,41.249588
98,0
98,0
176.666672,27.386381
177,27.387131
176.666672,27.386757
98,0
98,0
659.875,36.877041
98,0
98,0
98,0
970.375,25.280067
1280.17395,9.160908
1287.90271,22.5634
1328.835205,18.012646
98,0
151.25,22.554018
98,0
98,0
98,0
98,0
98,0
98,0
98,0
119.333336,2.276489
89,0
89,0
98,0
98,0
1319.95166,37.003803
1329.238403,25.903358
1312.93689,22.228945
1245.958374,9.717612
1291.340454,18.703953
98,0
182.666672,37.763638
715,27.053593
647.599976,2.343804
98,0
98,0
98,0
98,0
98,0
98,0
699.538452,60.001801
98,0
98,0
183,27.381508
177,27.381508
177,27.381508
98,0
1312.702148,28.008598
1306.060547,13.44691
1282.587769,22.956669
1251.666626,9.583251
85.400002,53.718678
116.875,79.589775
74,0
74,0
1256.649536,19.269135
98,0
98,0
98,0
98,0
98,0
98,0
90,0
98,0
98,0
100,0.418197
98,0
98,0
1259.380005,9.803333
1311.181763,13.075047
1336.128418,21.632122
1289.434814,9.000142
1321.619507,18.237938
98,0
98,0
715,26.570776
98,0
98,0
98,0
98,0
98,0
98,0
183.333328,37.807182
192.5,58.80854
64,0
98,0
98,0
1333.880615,376.936066
1303.060547,13.487772
1337.685181,21.600143
1275.32605,9.044557
1297.445679,18.394285
98,0
98,0
98,0
98,0
98,0
176.666672,27.353418
176.666672,27.353796
177,27.353418
98,0
96,4.900279
98,0
98,0
98,0
98,0
1322.187012,27.619429
1303.530273,13.42753
1292.428589,22.274235
1275.086914,9.013316
1300.760864,18.500006
76.333336,0.400307
98,0
98,0
177.333328,37.778618
666.75,46.873535
98,0
98,0
98,0
98,0
659.875,42.408566
98,0
98,0
98,0
54,0
1359.076538,36.623005
98,0
1308.154541,21.924599
1314.287842,13.350137
54,481.927704
54,316.455688
54,1050.420166
54,984.251892
1223.957397,9.400192
1276.574463,18.735182
66,0
182.666672,38.61153
98,0
98,0
98,0
98,0
129.909088,2.568637
98,0
196.428574,28.993135
98,0
98,0
98,0
145.818176,41.836979
64,0
64,0
112.555557,54.097549
228.636368,77.794373
74,0
74,0
177,36.886078
177,30.860386
176.333328,31.229017
98,0
1215.041626,9.556657
98,0
64,25.656157
114,0
98,0
758.25,32.305305
647.599976,2.331615
98,0
732,53.455212
98,0
98,0
98,0
98,0
102,0
699.538452,67.496498
98,0
98,0
1297.435669,27.801384
1292.123535,17.710945
1325.947632,41.812752
98,0
98,0
1305.674194,27.288057
1303.98291,36.449921
98,0
98,0
115.375,51.456585
74,0
74,0
840.599976,52.048767
98,0
98,0
98,0
98,0
98,0
183.333328,38.525993
194.75,58.818916
98,0
1290.722168,14.204744
1276.130981,16.603193
98,0
1268.488892,9.18105
98,0
98,0
98,0
715,32.278889
98,0
98,0
98,0
121,50.463848
245.5,66.076866
98,0
177,35.280212
176.666672,34.492275
176.666672,35.668427
98,0
98,0
98,0
1310.272705,201.351227
1317.212402,22.401312
66,0
1301.754517,21.814939
1309.166626,19.000267
98,0
1274.800049,9.088427
98,0
98,0
145.5,59.017941
262.444458,1.606099
182.666672,27.869127
98,0
98,0
98,0
98,0
98,0
94,0
98,0
163.5,27.191204
98,0
1289.362549,15.800945
1312.647583,24.20116
1298.313721,20.211893
1227,11.485901
72.199997,12.456713
98,0
1268.956543,9.057487
465.200012,46.678257
98,0
98,0
103,47.372036
176.666672,27.489897
98,0
719.285706,81.047127
76.333336,0.400546
98,0
98,0
98,0
98,0
659.875,41.678078
98,0
98,0
1281.166626,141.732834
1352.044434,527.020142
1294.911133,17.804235
177,30.352238
177,33.91325
176.333328,32.7971
98,0
1345.075195,26.534594
64,0
454.799988,27.463472
102,0
98,0
74,0.668725
98,0
98,0
66,0
98,0
98,0
98,0
73.75,0.600592
98,0
98,0
98,0
1339.814819,306.521759
1329.578003,767.536072
1333.319946,354.943329
1305.068237,17.407951
98,0
114,0
98,0
98,0
715,24.977104
76.333336,0.400852
647.599976,2.32798
98,0
98,0
542.333313,37.915409
98,0
98,0
98,0
98,0
699.538452,54.366783
229.090912,83.616234
121,55.154156
190.25,48.604248
177.333328,31.773771
98,0
1327.560059,29.818596
1325.188354,30.604799
1325.058472,30.621233
1258.769287,10.274172
98,0
98,0
98,0
66,0
98,0
98,0
98,0
98,0
176.666672,27.426941
177,27.426941
176.666672,27.426941
98,0
98,0
1343.171631,33.609901
1323.738037,33.422607
1335.030029,26.40724
98,0
98,0
1335.897095,35.426422
98,0
98,0
182.666672,27.400265
98,0
715,29.941614
98,0
98,0
98,0
98,0
98,0
98,0
64,0
1330.68811,21.605389
1326.440308,21.608202
1319.309082,21.809669
98,0
1316.560425,18.11109
98,0
98,0
176.666672,30.767811
98,0
102,0
98,0
98,0
98,0
98,0
98,0
98,0
73.75,0.61247
1335.894287,20.610632
1342.942261,20.605274
1340.463013,21.405218
98,0
151.25,25.010838
150.75,24.583113
151.25,25.641464
1297.258057,18.454899
98,0
94,0
98,0
98,0
659.5,50.165546
98,0
98,0
98,0
98,0
98,0
121,41.117577
659.875,39.165661
98,0
1168.458374,4.603116
1196.035767,5.402546
1300.666626,11.804452
98,0
1310.652222,18.232977
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
190.75,53.605888
198.199997,80.406853
1340.565186,22.807596
1320.859497,24.00308
1318.487183,23.202347
98,0
1291.215088,18.485176
98,0
98,0
114,0
758.25,32.28688
595.545471,2.615006
98,0
98,0
98,0
98,0
176.666672,27.396887
176.666672,27.397261
177,27.396887
98,0
98,0
112.555557,81.642647
74,0
74,0
74,0
74,0
699.538452,56.407681
98,0
928.333313,93.045761
1347.788696,38.691685
1326.301636,37.709568
1339.090942,37.234921
98,0
1309.445679,18.334576
98,0
98,0
182.666672,37.667622
98,0
98,0
100,0.201253
98,0
98,0
98,0
98,0
66,0
98,0
1330.020874,19.272678
823,1.645303
1326.587158,22.335989
98,0
1299.344116,18.558216
98,0
98,0
176.666672,27.372511
715,29.967335
98,0
98,0
98,0
98,0
98,0
98,0
76.333336,166.500168
98,0
1148.523804,4.0396
1342.247437,39.406811
98,0
1334.990845,22.040344
228.545456,84.528709
1283.210571,18.972345
177,30.995258
177,30.928152
176.333328,31.38929
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
73.75,0.612609
98,0
1305.855591,17.802284
98,0
1352.576172,41.842812
1335.68811,21.865881
1313.141357,18.315866
98,0
98,0
94,0
806.200012,50.123432
98,0
98,0
98,0
98,0
98,0
98,0
659.875,40.456814
199.600006,35.743328
177.333328,32.792797
1326.234497,28.812632
98,0
1300.699097,22.423639
1323.207153,22.287121
98,0
1302.840454,18.705572
98,0
98,0
98,0
98,0
98,0
98,0
229.090912,98.832787
176.666672,33.828354
177,32.931568
176.666672,31.983624
102,0
98,0
98,0
1009.269226,5.074735
98,0
1334.042725,23.819023
129.909088,2.276331
1321.322876,19.099314
98,0
841.200012,53.326221
74,0.66675
98,0
98,0
275.5,68.946503
715,34.176739
176.666672,33.497471
1292.785156,32.894329
647.599976,2.370217
114,0
98,0
98,0
805.75,1.172893
98,0
98,0
98,0
765.666687,10.33314
64,0
765.666687,13.917498
64,0
949.666687,9.754147
64,0
98,0
571,98.396889
565.916687,62.820889
128.888885,97.521729
545.285706,74.494301
74,0
74,0
568.307678,82.681076
585.333313,27.553143
699.538452,65.9627
539.260864,53.815258
503.125,21.077213
1340.252441,41.002361
98,0
1328.163696,21.828012
64,0
1276.800049,18.926155
98,0
98,0
98,0
116.75,28.16399
176.666672,27.358658
98,0
122,4.445867
89,0
89,0
98,0
98,0
98,0
98,0
98,0
1318.931763,26.203957
1309.723267,22.37508
98,0
1341.293579,21.680456
1325.782593,18.231445
177,33.340557
177,37.800751
176.333328,37.801468
98,0
115.375,58.75145
74,0
74,0
725.714294,35.498966
98,0
98,0
715,32.218571
98,0
98,0
98,0
98,0
98,0
98,0
64,0
98,0
1316.277832,400.588715
1316.651733,22.822123
98,0
1283.634766,23.04952
1270.051514,19.273571
98,0
98,0
90,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
102,0
73.75,0.601556
326.083344,78.243919
194.75,41.299557
177.333328,29.485043
76.333336,1.043155
1324.460938,28.001583
1280.026001,15.226048
98,0
1356.880737,21.613379
1267.896851,19.363888
98,0
98,0
98,0
145.5,67.691055
659.75,44.925648
98,0
98,0
98,0
177,37.733715
176.666672,37.734425
176.666672,37.734425
98,0
98,0
659.875,39.813217
98,0
1307.237427,27.604742
1343.391846,29.433046
98,0
1278.418823,23.234722
1272.36084,19.40168
98,0
98,0
176.666672,27.41416
96,4.918597
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1336.736816,18.802595
1334.875,22.383219
98,0
98,0
98,0
758,32.285141
150,14.917581
647.599976,2.36841
98,0
98,0
114,0
98,0
98,0
98,0
98,0
1330.496948,32.419704
1293.839966,24.812914
1333.110352,30.604328
704.06665,51.113918
1322.535767,22.441488
98,0
98,0
176.333328,37.250885
177,41.915539
177,38.527481
98,0
98,0
66,0
98,0
98,0
98,0
98,0
98,0
98,0
1310.090942,13.003839
1286.910278,15.400009
1288.736816,15.006467
1341.383911,22.675102
98,0
98,0
100,0.231002
98,0
98,0
809.5,32.28688
76.333336,124.432281
98,0
98,0
98,0
98,0
98,0
98,0
194.75,44.706055
177.333328,33.286732
1353.891846,29.406857
1307.758911,22.212511
1345.322144,29.611115
1295.220337,23.507986
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
177,27.365772
176.666672,27.366146
176.666672,27.366146
98,0
98,0
1306.418945,235.756897
1311.292358,185.183578
1224.076904,10.202254
1314.050415,24.053396
98,0
98,0
98,0
98,0
176.666672,27.446892
659.5,56.656155
98,0
98,0
98,0
98,0
98,0
98,0
659.875,46.722111
1341.605713,41.414711
1296.320312,25.437756
1349.716553,38.605434
1309.801758,23.451
98,0
98,0
122,4.204543
142.800003,63.642586
138.199997,61.638035
150.800003,46.023563
102.111115,98.692329
168.800003,63.643597
156.25,39.519444
104.599998,119.873734
132.666672,62.473446
104.800003,119.875328
185.5,37.48407
115.333336,104.073433
148.199997,75.131477
101.375,131.480087
126,101.889023
110.125,83.443596
133,101.955505
141.25,33.347786
112.714287,94.012939
116.888885,95.356148
221.5,46.316307
109.111115,1.606698
121.85714,1.205584
128.428574,1.205903
106.25,1.411608
105.5,1.413393
142.5,0.605452
113.666664,1.615716
150,0.605454
123.111115,1.614532
199.5,0.605454
102.699997,1.815177
143.333328,1.009093
124.125,1.412731
105.714287,1.21781
104.888885,173.220169
104.125,145.530151
104,104.624405
134.199997,59.76572
134.714279,89.72097
126,89.660637
97.555557,119.64048
129.777771,119.58683
135.333328,109.553024
159.75,36.545258
98,0
120,122.23658
131.714279,1.201601
175.5,0.601924
163.600006,0.802565
125.777779,111.326035
128.875,1.404736
131.199997,56.410328
95.111115,1.601027
156,84.721832
100.5,1.4062
99.444443,112.916199
119.625,1.402204
107.14286,1.204289
131.285721,1.211326
116.777779,102.7472
129.25,91.082977
151.199997,0.805822
151.199997,0.805822
176.75,38.120407
181.25,0.604369
192,37.659584
113.666664,119.171761
224.5,0.606054
105.75,1.414403
105.444443,131.624405
104.400002,150.544464
105.699997,1.812844
108.5,78.154312
117.125,107.753647
142,1.007135
141.800003,0.805712
117.166664,1.00815
147.714279,89.608406
150.428574,87.995888
152.800003,50.481468
132.375,88.126808
110.25,1.400717
165,44.651497
111.75,1.400717
109.25,88.208984
161,0.600215
117.25,1.41171
113.285713,1.205489
108.699997,151.965424
122.599998,97.136887
146.5,72.852669
135.5,76.322289
118.25,1.401169
182.5,0.605683
137.285721,1.200433
162,0.800289
152.5,43.536312
107.714287,1.211371
121.25,1.400512
151.800003,0.810187
139.833328,95.9067
104.5,1.404419
99,1.408935
111.375,1.409039
139.375,1.409039
112.181816,138.264786
107.555557,110.663841
111.888885,1.610532
118.25,1.410594
108.5,1.813691
143.25,78.571342
115.571426,1.200522
136.428574,98.417122
112.199997,147.625687
152.600006,72.76564
100.111115,119.670906
115.111115,131.119598
144,0.802738
116.875,104.671326
112,1.414222
98.800003,152.335815
170,46.07304
127.714287,1.203918
150.5,1.003269
133.75,114.965179
111.75,1.404793
138.333328,1.006219
128.833328,1.003424
123.125,100.154526
128.333328,1.010466
114.75,129.711304
145.833328,1.007679
157.25,0.60701
125,1.407868
131.285721,99.604904
132.857147,1.204278
108.5,1.404988
132.428574,64.005463
115.75,1.400727
107.875,71.505188
115.888885,1.600706
164.5,30.643513
102.5,1.413206
150.25,0.603077
121.125,1.405658
98.75,137.570511
136.166672,104.105942
100.599998,115.415688
109.25,113.113037
161.75,37.985741
159.333328,58.091576
102.333336,102.594353
151,34.854542
146.625,81.417122
109,81.381157
113.111115,120.970177
125.85714,103.282669
115.75,149.889725
124.25,115.275673
187.5,0.605461
103.272728,2.018558
114.888885,1.600157
170.600006,0.800899
160.666672,1.009015
121.5,1.009015
215.5,0.60552
192.25,42.186382
110.375,123.08342
160.199997,69.071503
108.300003,1.813287
110.75,98.715294
127.85714,82.205292
132.300003,108.253754
140.600006,50.635475
110,1.210298
132.833328,60.144588
169.75,36.086754
98,0
144.75,0.607088
146,1.416538
106.090912,154.351959
164.5,0.600416
133.399994,44.604527
165.600006,0.802228
123.333336,97.646713
134,0.802372
103.181816,106.386375
115.875,79.603348
106,1.40405
132.375,83.362114
176.666672,27.44463
110.5,1.41654
149.666672,1.011815
110.25,1.414588
141.166672,67.781906
95.5,1.805116
102,97.816521
117.625,76.07869
126.333336,1.604548
95.36364,2.005685
100.909088,108.686195
94.5,136.093506
134.571426,86.059753
121.571426,1.213897
169.25,56.593094
141.777771,127.51239
108.909088,2.000862
118.599998,1.816518
108.099998,1.81653
149.5,0.60551
122,108.193321
126.428574,1.211216
118.125,1.413085
172.25,47.644001
141.142853,1.216149
115.14286,1.208224
111.285713,93.976128
175,57.800129
160.5,96.391113
115.285713,1.208231
115.571426,99.737358
116.875,119.043564
123,1.415013
118.714287,98.692322
118.285713,95.547493
120,89.925751
111.625,1.400358
132.444443,102.773605
155.833328,1.000172
118.5,1.406016
119.85714,78.65551
103.111115,1.608568
173.25,0.603579
117.714287,1.204093
127.14286,99.679367
179,50.980526
150.571426,1.214685
121.571426,1.211808
123.125,1.414181
146.142853,67.323448
123.75,1.413757
110.63636,124.675835
108.888885,111.126549
134.333328,64.79789
108,1.823994
112.166664,65.642647
158.199997,0.800309
115.5,89.239502
166.600006,71.424744
101.888885,1.600946
179.600006,78.506798
145,86.483818
136.5,58.078083
109.666664,1.601021
167.833328,58.077404
153.5,0.600384
115.5,1.400834
139.666672,72.170898
146.166672,72.170898
132.5,127.753548
106.800003,1.817014
148.600006,72.71537
127.85714,1.207518
188.5,0.605765
126.714287,1.21153
124.5,1.413452
216,0.60441
120,73.575935
178.5,0.603765
120.14286,1.204884
129,1.004219
107,110.532127
141.166672,1.005089
110.5,63.439701
138.333328,56.174725
130.142853,73.034462
121.125,85.206871
175,0.601726
122.75,83.533218
103.888885,95.466537
122.222221,95.466537
116.5,89.983551
120.5,1.400239
115.571426,56.008289
152.75,33.065868
108.666664,88.175644
191.5,33.065868
118.428574,68.245415
131.25,0.600426
129.111115,1.610694
119.099998,102.276215
150,0.604491
127.428574,1.20886
152.5,0.600792
110.875,1.410476
116.5,82.346161
148,35.747906
114.85714,75.939751
141.399994,50.627148
144.5,0.605367
141.166672,1.009056
112.25,1.408527
108.571426,1.203187
131.285721,77.812935
135.800003,52.6115
111.333336,89.946259
112.555557,1.614454
127.125,107.698944
134.125,1.412853
104.875,140.291809
146.399994,44.945839
127,1.200433
147.600006,0.80057
129.142853,1.21225
130.333328,1.000715
98,0
113,130.798035
115.555557,133.609467
125.5,75.890961
113.777779,119.692383
123.888885,92.95192
139.857147,95.510979
159,36.52301
121.166664,60.870945
137.75,36.551933
111.300003,109.6558
142.75,44.763424
109.444443,138.983002
116.714287,102.513283
111.111115,101.255569
108.5,136.462875
108.599998,1.805546
101.400002,1.802905
130.714279,1.203705
129,111.356102
156.666672,63.265514
169,0.801296
113,112.63073
117.75,112.665176
117.444443,1.605656
153.199997,50.784622
164.199997,0.8055
100.625,1.402138
170.75,46.516674
123.199997,95.39254
178.75,0.600916
101.375,1.412781
97.400002,1.802756
116.888885,1.60245
166,0.604033
105.571426,109.449104
119.5,1.800331
135.333328,1.000184
145.666672,85.366478
173,0.601968
110.875,1.416884
152.833328,86.879463
121,1.203942
133,1.404599
120.666664,83.644211
120.75,111.518242
107.14286,113.692345
151.5,56.846172
112.14286,118.329193
107.199997,132.692474
168,0.60107
189,0.60403
116.333336,1.607084
176.166672,73.727821
101.888885,1.618524
194,0.607167
115.125,101.418404
136.166672,72.440674
111.166664,98.336151
147.75,38.55595
120.428574,82.129906
146.25,38.037758
169.75,0.602331
203.25,0.60484
123.375,101.276077
120,1.00299
109.666664,1.612751
127,1.611007
128.285721,1.201271
126,71.615799
172,0.60734
177.5,42.345371
108,88.473389
125.125,1.411623
154.166672,1.012233
112.5,88.49781
158.333328,1.002216
131.833328,75.700226
134.800003,0.806012
134.800003,65.693314
138,102.118973
188,49.269985
165.600006,65.725693
109.625,114.991623
105.125,115.019966
118.666664,1.003632
105.125,131.737427
106.625,1.405085
202.5,0.600075
127,116.538475
147.285721,1.205333
201.25,0.600067
129,1.608374
123.428574,77.69706
158.75,0.60067
167.75,0.605229
136.857147,1.210657
155.75,0.602704
106.25,1.403278
106.888885,1.622613
123.375,125.246017
125.625,1.414064
154.333328,94.783134
111.375,1.414158
151.25,0.606068
173.75,0.606607
197.75,0.607423
210.75,49.396538
142.5,62.472668
107.125,145.684616
130.800003,83.248352
132.800003,83.248352
142.833328,1.000316
105,1.400443
121.777779,1.600506
113.571426,1.204202
142,72.424934
141.833328,72.424934
158.25,47.501423
154.199997,0.804242
116.375,1.407723
126.666664,122.863327
110.222221,87.958481
115.75,106.570854
146.142853,65.355202
146.199997,42.250694
114.375,1.405997
123.25,1.412326
162.25,30.947617
102,1.414032
140,1.212028
134.857147,1.206714
115.571426,1.200835
161.75,62.467464
156,37.554924
114.125,102.906364
123.125,1.413377
185.666672,56.311378
117.888885,79.966415
128.125,79.754807
130.5,87.653389
220.5,37.565739
98,0
133,50.46809
109.777779,1.608457
164.75,0.601677
98.111115,1.609671
101,1.408462
123.85714,73.353226
126.85714,1.201414
102.333336,1.609682
105.888885,1.601896
166.25,0.601681
106.75,1.409013
130.625,1.409013
125.875,116.799034
130.5,1.011737
110.111115,136.246735
169.5,0.606057
146.375,116.586998
169.25,0.604831
152.600006,54.057705
131.375,95.916687
121,100.034294
145.25,0.604839
132,52.641277
133.25,104.250435
128.199997,52.661373
150.714279,78.994141
172.5,0.60053
125.625,1.406264
154.199997,51.321529
113.599998,1.808045
129.125,89.922279
124.5,1.401247
110.14286,1.202629
113.75,1.403067
178.25,0.601314
98.75,1.403067
124.85714,1.212873
152.75,35.683701
127.625,1.408405
181.75,0.603602
99.699997,1.809944
116.75,95.967979
117.428574,1.208803
104.5,1.813204
165.75,0.604417
119.5,98.759865
104.599998,132.602539
134.428574,126.029243
147.600006,0.810158
130.5,73.657227
92.36364,148.734268
110.111115,118.987411
105,1.403169
118,141.133301
217,0.601356
184,69.322891
163.600006,0.802154
118.75,1.409652
108.666664,1.611052
207.25,0.604144
110.75,1.409671
153.5,1.002702
147.25,0.604872
128.142853,1.209731
102.625,1.411357
120.5,1.411372
113,1.215642
129.571426,1.215642
129.5,1.418249
141.666672,1.013035
133.428574,87.0802
128,1.215845
156.25,0.918238
103,91.035988
147,1.224304
120.599998,2.754743
105.125,2.153712
112.25,2.153746
104.625,2.153706
128.285721,1.846044
137.285721,1.855128
216,0.927567
110,1.858152
120.75,2.168527
175,1.548074
114.14286,1.858152
112.5,1.547912
101.099998,2.792134
162.25,0.929574
179.25,0.931276
194,0.935403
125.285713,1.873235
108.25,2.1874
142.428574,1.87207
129.5,1.560066
172.5,0.935751
100.599998,2.756444
189.75,0.918815
122.5,2.143902
169.666672,1.531358
123.285713,1.840451
117.875,2.147345
185,0.921947
130.125,2.144709
