sMeanPktSz,SrcRate
98,0
98,0
98,0
98,0
66,0
98,0
94,0
98,0
98,0
757.5,20.694508
1343.873047,37.629063
1348.727783,35.814548
1358.659668,38.000782
98,0
76.333336,143.822815
98,0
420.263153,4.393638
98,0
74,0.668444
98,0
98,0
98,0
699.538452,44.102726
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1367.079224,80.608406
1377.197021,80.018982
1357.085693,76.874352
228.818176,53.816967
98,0
176.666672,22.41901
176.666672,23.063263
176.666672,22.415241
176,25.027843
176.666672,27.447643
176.666672,27.447643
98,0
98,0
96,4.899967
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
229.181824,77.446732
190,50.005001
98,0
660.230774,55.078716
387.428558,4.346048
98,0
98,0
1344.549561,22.01067
1358.030151,46.325851
1337.648926,38.292492
98,0
98,0
98,0
98,0
98,0
98,0
899.5,22.586109
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1369.323975,71.470467
1346.071045,37.095383
1347.562866,36.560184
98,0
98,0
98,0
98,0
98,0
644.75,49.339672
98,0
98,0
98,0
98,0
98,0
98,0
176.666672,31.284706
98,0
98,0
440.166656,3.406207
98,0
98,0
98,0
1319.53418,32.695694
1320.527954,32.752106
1305.889526,32.901646
98,0
98,0
98,0
98,0
660.375,40.253716
98,0
98,0
114,0
98,0
98,0
98,0
98,0
98,0
278.375,3.031327
98,0
98,0
98,0
1342.458618,31.620913
1360.019409,30.897259
98,0
1348.015869,25.004185
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
71,94.219627
85.400002,34.321507
98,0
98,0
116.875,73.671028
98,0
74,0
74,0
715.5,23.80518
1335.05127,31.013851
1335.314087,31.053398
1321.513184,37.709042
98,0
98,0
98,0
176.666672,24.999689
176.666672,27.401764
176.666672,27.402142
94,0
176,27.433338
176.666672,27.433714
176.666672,27.433714
98,0
98,0
98,0
699.538452,69.847038
98,0
98,0
98,0
98,0
98,0
98,0
190,50.002499
98,0
98,0
98,0
1341.575928,31.799782
1341.075928,31.822721
1332.081787,32.092453
98,0
98,0
98,0
499.571442,2.601651
98,0
98,0
98,0
94,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
660.230774,55.842781
1338.7771,31.209608
1340.063721,31.28517
1307.124268,32.334637
98,0
98,0
98,0
180,40.004482
98,0
98,0
98,0
714.5,18.759262
98,0
98,0
98,0
64,0
98,0
98,0
98,0
326.083344,82.173561
176.666672,26.473585
98,0
76.333336,0.401432
98,0
98,0
1347.141968,31.074568
98,0
98,0
425.200012,2.800025
98,0
121,37.511021
98,0
645.25,27.284882
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
76.333336,110.411835
98,0
98,0
1348.870972,628.938538
1332.178345,609.344055
1308.509033,21.954315
80.599998,33.074524
121,49.231979
98,0
357.714294,2.600026
98,0
98,0
98,0
98,0
98,0
660.375,35.050472
98,0
114,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1321.696045,49.802708
1323.929077,50.612225
1317.582153,42.415794
98,0
176.666672,23.988293
176.666672,24.112364
176.666672,26.450129
228.454544,66.987312
376.538452,2.400616
176.666672,27.620876
176.666672,28.017485
176,27.765438
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
96,0.356014
199.199997,41.070293
98,0
98,0
98,0
1272.119507,18.201584
1250.602051,19.406878
1356.387451,31.891201
714.5,18.76466
98,0
185.724136,6.00589
98,0
98,0
98,0
73.75,0.600029
98,0
98,0
98,0
699.538452,58.86306
98,0
98,0
98,0
98,0
98,0
98,0
1357.670776,32.616688
1340.759033,33.019291
98,0
98,0
1311.953247,34.247444
98,0
73.75,0.601918
98,0
74,0.66825
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
94,0
176.666672,31.345997
98,0
98,0
98,0
1319.119995,30.003603
1318.677856,29.819334
660.230774,54.37738
255.833328,87.189774
98,0
98,0
1342.45459,35.066795
98,0
126.444443,1.702118
736.799988,52.83667
121,27.766079
840.599976,55.613487
98,0
98,0
98,0
98,0
758.25,22.569628
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1364.926514,57.265945
1367.985352,54.878407
148.818176,22.469233
1336.207397,37.582226
98,0
98,0
98,0
64,0
64,0
285.645172,7.163451
645,46.276299
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1319.083374,26.204233
1355.53418,32.003475
98,0
98,0
98,0
98,0
228.818176,88.86203
176.666672,28.321793
176.666672,28.229849
182.666672,26.783083
176,27.444254
176.666672,27.443878
176.666672,27.444254
98,0
98,0
98,0
660.375,40.942135
98,0
98,0
98,0
114,0
98,0
98,0
98,0
326.083344,74.209
98,0
192.25,41.291035
98,0
98,0
1340.598511,53.610992
1345.808716,50.00473
1320.565552,24.549028
98,0
98,0
98,0
260.600006,8.064756
66,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1338.19751,31.215158
1360.754028,37.201885
1345.806396,68.336708
98,0
714.5,16.666111
73.75,0.620878
98,0
98,0
76.333336,124.882919
98,0
98,0
98,0
98,0
699.538452,59.18502
98,0
94,0
98,0
98,0
98,0
98,0
176.666672,32.788498
98,0
66,0
66,0
66,0
98,0
98,0
1342.1875,35.007019
1361.195435,34.602699
1364.257568,39.406105
182.399994,27.799015
98,0
98,0
98,0
280.257141,8.064899
98,0
98,0
98,0
98,0
98,0
98,0
102.5,5.64019
98,0
98,0
98,0
98,0
98,0
98,0
94,0
1351.988037,50.205353
1357.639648,49.217037
1349.054443,40.255116
660.230774,60.022507
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
757.5,26.556664
98,0
98,0
64,0
98,0
98,0
98,0
98,0
98,0
1360.599976,34.811127
98,0
1346.145996,36.800468
237.800003,102.2715
1352.303589,33.924397
98,0
182,25.001251
176.666672,27.393131
176.666672,27.393131
176,25.005001
176.666672,22.769447
176.666672,27.455935
98,0
98,0
794.200012,59.807716
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
192.25,56.645458
1345.817627,29.409794
1348.381958,28.605923
98,0
1354.831299,32.647625
98,0
98,0
292.700012,6.135081
98,0
98,0
98,0
98,0
98,0
98,0
660.375,27.701488
114,0
98,0
98,0
98,0
98,0
98,0
98,0
1342.113281,40.413807
1342.476685,34.324955
1300.152832,31.779724
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
229.181824,56.541897
98,0
98,0
182,28.071753
1319.842651,21.406696
1331.043457,28.331751
308.535706,5.877615
1323.618652,27.636215
98,0
98,0
98,0
714.5,17.449976
98,0
98,0
98,0
98,0
98,0
98,0
699.538452,53.180882
98,0
98,0
98,0
96,6.611833
98,0
98,0
98,0
1346.477295,26.201834
1348.643433,26.193808
1348.589111,26.028444
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
846.166687,73.37619
98,0
98,0
403.100006,78.413605
98,0
1357.670288,36.812817
1313.278198,26.891146
1341.076904,25.938051
98,0
660.230774,70.185699
98,0
98,0
182.666672,26.347685
176.666672,26.348032
176.666672,26.348377
228.545456,72.853371
176.666672,27.396887
176.666672,28.529451
182,25.963909
74,0.667636
94,0
98,0
98,0
98,0
98,0
587,12.991315
98,0
98,0
66,0
66,0
66,0
98,0
98,0
98,0
98,0
373.454559,82.057343
194.5,56.612316
98,0
98,0
1329.459229,19.405157
1325.952148,67.41658
1340.841309,25.025898
98,0
98,0
98,0
645,26.588202
98,0
98,0
98,0
116.875,89.805763
74,0
74,0
98,0
212,3.811533
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
835.799988,66.76236
1335.134521,34.03751
1355.713135,24.376324
1241.059692,26.930962
98,0
98,0
98,0
440.444458,5.211706
98,0
98,0
98,0
98,0
98,0
660.375,33.676189
98,0
98,0
114,0
98,0
98,0
98,0
196,42.918457
98,0
98,0
66,0
66,0
98,0
66,0
1196.606079,6.482472
1321.162598,25.219452
98,0
98,0
98,0
225.115387,6.078675
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1338.953125,38.20356
98,0
1339.681519,35.606842
98,0
98,0
714.5,26.807255
98,0
98,0
98,0
98,0
98,0
98,0
66,0
98,0
98,0
699.538452,68.612206
98,0
98,0
98,0
98,0
1308.308594,32.203949
1355.570435,29.600836
1352.213745,28.810278
94,0
98,0
98,0
98,0
456.333344,2.201723
228.818176,99.221115
150.75,24.032684
176.666672,23.558237
150.75,24.032877
98,0
176.666672,24.666388
176.666672,24.666388
182,24.666691
98,0
98,0
98,0
98,0
98,0
76.333336,68.735611
98,0
98,0
98,0
98,0
98,0
98,0
349.909088,61.717346
190,44.222351
1328.96936,32.40966
1341.920776,32.611008
1349.561279,30.805681
98,0
98,0
98,0
296.666656,74.889534
660.230774,53.371048
98,0
98,0
98,0
98,0
98,0
98,0
94,0
757.75,30.915405
64,0
98,0
98,0
98,0
80,15.645289
98,0
98,0
98,0
1344.928589,287.954742
1147.296265,10.603632
1331.845215,16.830364
121,44.086205
98,0
98,0
845.799988,61.71125
98,0
98,0
403.299988,81.043114
645,56.597366
98,0
98,0
98,0
98,0
98,0
98,0
80,16.658339
98,0
98,0
98,0
98,0
98,0
98,0
182,28.994331
1345.081909,36.425323
1341.514648,34.013927
1351.38855,31.20261
98,0
98,0
98,0
486.9375,3.003739
98,0
98,0
98,0
98,0
98,0
98,0
660.375,34.699848
98,0
98,0
98,0
119.333336,1.35732
98,0
98,0
98,0
1330.917847,291.347015
1268.130493,234.795685
1248.517822,11.005628
89,0
89,0
98,0
98,0
98,0
72,174.930832
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1338.477417,48.418262
1348.117676,44.007179
1352.469482,42.400673
66,0
98,0
98,0
98,0
714.5,22.756578
176.666672,33.406273
176.666672,33.80891
176.666672,33.397903
182,24.995312
176.666672,27.39576
176.666672,27.39576
98,0
373.090912,76.993561
98,0
98,0
98,0
98,0
98,0
699.538452,52.878113
98,0
98,0
98,0
98,0
98,0
98,0
166.600006,28.756496
1337.098389,24.216568
1324.3125,25.406149
746.900024,1.865701
109,0.752138
76.333336,83.696014
98,0
98,0
98,0
96,1.051089
98,0
348.666656,80.928764
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
710.4375,7.082611
106.285713,1.431221
106,1.289733
108.428574,1.346299
98.875,2.044466
89.699997,1.998302
98.428574,1.500835
108.428574,1.963745
101.875,1.694798
106,1.362354
118.599998,1.327411
111.285713,1.367759
99.14286,1.313358
112.5,1.042634
123.599998,1.611418
93.5,1.68472
106,1.473743
98.333336,1.725049
104.85714,1.263246
105.75,1.501099
101.428574,1.550535
107.85714,1.325891
107,1.445758
113.666664,1.428123
95.375,1.692191
104.833336,1.279225
99.714287,1.544127
99.714287,1.488964
113.666664,1.398967
97.125,1.558972
102.333336,1.269155
111.5,2.172419
98.111115,1.863799
105.166664,1.657571
104.85714,1.441192
103.25,1.514673
99.428574,1.416666
102.714287,1.69611
104.85714,2.062723
109.428574,1.461769
111.285713,1.628334
104.428574,1.235145
107,1.465124
96,1.827103
108.428574,1.478708
102.714287,1.228066
92.63636,2.039343
107,1.336951
107,1.552887
95.375,1.833094
101.428574,1.275217
114.666664,1.529322
108.166664,1.581443
107.285713,1.204804
116.5,1.32665
97.333336,2.072665
109.5,1.129242
98.428574,1.285513
112.5,1.359876
109.333336,1.500707
114.166664,1.173009
110,1.563263
94.25,1.585121
103.285713,1.570591
109.5,1.210863
103.285713,1.264655
113.5,1.134087
127.599998,1.510444
108.428574,1.351424
113.800003,1.520103
98.428574,1.362663
113.5,1.003031
101.285713,1.314427
101.714287,1.57162
103.666664,1.454832
109.333336,1.463812
127.599998,1.373784
106,1.70647
106.285713,1.351427
114.166664,1.750529
104,2.064528
112.833336,1.391321
103.666664,1.190174
114.166664,1.38706
96.285713,1.586817
114.166664,1.392863
93.666664,1.663487
101.166664,1.513723
98.428574,1.453045
101.125,1.560116
103.666664,1.240247
98.714287,1.239215
106.85714,1.294657
115,1.472857
117.5,1.082142
102.375,1.479121
125,1.327133
117.5,1.1664
99.222221,2.357101
107.5,1.154157
104.875,1.671528
91.444443,1.87776
110.333336,1.20454
112.5,1.168304
103.428574,1.335707
103.25,1.622374
104,1.253082
98.714287,1.342036
112.5,1.403478
98.714287,1.91604
98.714287,1.208278
107.5,1.004798
114.166664,1.724181
113.5,1.39695
94.5,1.430971
101.285713,1.333704
106.85714,1.766354
112.833336,1.118367
99.222221,1.619881
104,1.251311
115,1.654106
103.333336,1.269782
106,1.588413
112.833336,1.187218
110.599998,1.679185
101.125,1.402202
112.833336,1.232131
114.166664,1.503289
117.800003,1.923375
114.166664,1.23176
104.14286,1.548111
108,1.268403
115.599998,1.279223
113.5,1.682464
99.25,1.560073
106.85714,1.359641
109.5,1.075832
98.75,1.582617
89.777779,1.851643
98.428574,1.236738
106.285713,1.401743
106,1.580388
110,1.160709
114.166664,1.056271
104,1.496723
103.85714,2.268582
98.428574,1.46748
109.5,1.155775
108.428574,1.569152
101.166664,1.625184
95.666664,1.785007
115,1.291422
98.14286,1.443571
100.428574,2.192192
96.285713,1.299358
122.800003,1.473362
107,1.110666
106,1.706
93.666664,1.712225
103.428574,1.338265
98.444443,1.796145
103.666664,1.074591
107.428574,1.558853
104,1.715545
112.833336,1.077617
89.777779,1.877791
103.428574,2.198194
107,1.087615
109.333336,1.291509
106,1.322024
103.428574,1.345365
107.5,1.353053
107.5,1.427465
107.428574,1.785168
97.555557,1.977986
113.5,1.073323
94.5,1.586844
107.5,1.036435
113.5,1.310022
109.5,1.075492
112.833336,1.32409
106,1.338337
113.5,1.184482
104.14286,1.666616
103.666664,1.213282
103.285713,1.469681
101.285713,1.465777
101.285713,1.552589
101.875,2.175554
112.5,1.209601
106,1.517031
115,1.797436
104,1.410512
101.875,1.412523
101.125,1.475358
114.166664,1.371196
112.5,1.382297
115.333336,1.349889
92.625,1.702312
97,1.585846
101.714287,1.202723
104,1.271031
119,1.718688
110.333336,1.760208
112.833336,1.411045
100.666664,1.695008
101.375,1.565371
103.333336,1.666167
101.375,1.609724
103.666664,1.40482
106.285713,1.254671
106.285713,1.2201
110.285713,1.379454
96.285713,1.326501
96.25,1.590215
112.5,1.173565
109.5,1.424433
106,1.74115
115,1.428244
106.285713,1.252448
101.714287,1.338456
94.75,2.635622
103.285713,1.746386
98,0
103.666664,1.085457
106.85714,1.582867
106,1.248263
117.5,1.506202
108,1.337181
98.14286,2.178297
100.428574,1.215838
112.5,1.298641
109.333336,1.19139
98.714287,1.214102
108.428574,1.312378
107.428574,1.405346
100.428574,1.361552
103.85714,1.771522
98.428574,1.20461
106.285713,2.037307
109.333336,1.538582
110,1.210217
103.333336,1.013397
103.666664,1.615087
106,1.429757
104,1.196216
101.125,1.493934
98.428574,2.18309
115.333336,1.564619
92.625,1.467006
103.333336,2.280943
117.5,1.624625
110.285713,1.638361
98.428574,1.448964
106,1.522342
117.5,1.089173
102.375,2.202774
97.375,1.610738
98,0
959.969727,6.403429
1325.272705,21.802969
98,0
1357.303955,50.044971
98,0
734,49.983131
98,0
98,0
98,0
373.090912,75.824211
98,0
98,0
98,0
704.444458,7.141684
98,0
98,0
98,0
98,0
67,0.463804
67,0.685687
67,0.72769
67,0.589106
98,0
67,0.569616
67,0.83393
67,0.614001
67,0.626321
68.666664,1.001205
67,0.506833
67,0.860674
67,1.077203
67,0.467007
67,0.800572
68.428574,1.216556
67,0.519008
67,0.853486
67,0.581993
67,0.400949
67,0.494552
67,0.693418
67,0.95376
68.428574,1.214609
69,0.820191
67,0.44126
69.5,0.618413
69,0.812882
66.75,0.618064
67,0.412371
67,0.983357
67,0.616347
67,0.624479
67,0.657469
69,0.835585
69,0.818548
69,0.826965
67,0.671523
67,0.425529
67,0.200357
69,0.837171
67,0.612089
68.428574,1.259214
67,0.6861
69.5,0.600265
67,0.651622
67,0.935827
67,0.636798
67,0.973737
69,0.816851
67,0.660863
98,0
67,0.911462
66.75,0.623287
67,0.7461
67,0.633818
67,0.644435
68.666664,1.068182
67,0.425522
69,0.823547
68.666664,1.002918
69,0.802882
67,0.703711
67,0.633648
67,0.461398
69,0.844231
67,0.544806
69,0.880292
68.666664,1.052753
67,0.432126
67,0.726123
67,0.606554
67,0.484849
67,0.691581
67,0.663269
68.666664,1.005823
67,0.492977
69,0.845511
69,0.89209
68.428574,1.292019
67,0.424245
68.428574,1.308085
67,0.693817
67,1.079176
67,0.647224
67,0.679126
68.428574,1.256568
67,0.709724
68.25,1.486875
68.666664,1.034563
68.666664,1.026484
68.666664,1.028201
67,0.82652
67,0.62703
68.666664,1.118073
67,0.744595
68.428574,1.206304
68.666664,1.059553
67,0.442144
67,0.48229
68.428574,1.226698
68.666664,1.03116
68.666664,1.060694
68.25,1.422189
67,1.288991
245.699997,41.108093
69,0.845776
67,0.731853
68.666664,1.005786
69,0.821716
67,0.4104
67,0.878435
67,0.988163
68.666664,1.147101
67,0.73388
69,0.87389
68.428574,1.285361
67,0.631875
67,0.72628
67,0.414146
68.25,1.458565
67,0.816088
67,1.022925
176.666672,28.176554
67,0.699786
68.666664,1.10945
67,0.451365
67,0.475389
67,0.849034
69,0.944947
67,0.617989
1336.856201,29.02183
1345.157715,44.226192
67,0.601983
67,0.659155
68.666664,1.075736
67,0.499766
67,0.606637
67,0.521548
98,0
67,1.152074
67,1.607691
67,0.489248
67,0.410475
66.714287,1.348642
67,1.185492
67,0.906459
68.666664,1.080415
1349.954834,26.634037
98,0
68.428574,1.445825
67,0.619886
69,0.968249
69,0.870751
67,1.517066
68.428574,1.21489
68.666664,1.053317
68.666664,1.138705
67,0.884681
67,1.218189
67,0.671292
68.428574,1.33724
67,0.977467
68.25,1.72846
69,0.863754
68.666664,1.116113
68.428574,1.259159
68.666664,1.207456
69,1.021487
69.5,0.783484
69,0.92101
69,0.846371
69,0.908468
68.428574,1.338502
68.666664,1.039704
68.666664,1.021834
69,1.043588
67,0.804885
68.666664,1.062714
67,0.60087
69,0.833172
68.25,1.460408
68.25,1.47435
68.428574,1.262821
68.428574,1.384856
67,0.586028
69,0.805534
67,0.789671
98,0
69,0.810098
67,0.857908
67,1.498815
69,0.872612
68.666664,1.128708
69,0.892396
67,0.410127
67,0.44726
68.428574,1.550612
69,1.068396
68.666664,1.334062
67,1.109876
68.666664,1.110432
67,0.369547
66.666664,1.242594
68.25,1.431885
68.428574,1.310647
67,0.403045
68.25,1.729025
67,0.786759
69,0.988558
69,1.195142
68.666664,1.247069
69.5,0.80601
67,0.481824
66.714287,1.408113
68.666664,1.08231
67,0.967961
67,0.76585
69.5,0.767885
67,0.505762
68.428574,1.331261
67,0.997611
69,0.947409
68.666664,1.07809
68.666664,1.259567
67,0.611409
67,1.041924
67,0.795466
68.428574,1.729104
68.428574,1.225505
68.428574,1.553092
98,0
66.5,0.792593
67,1.272063
67,0.843413
69.5,0.795334
67,0.649343
66.777779,1.604132
68.666664,1.014388
98,0
74,0.667803
69,1.018307
810.599976,30.072023
69,0.938099
794.400024,49.965649
67,0.399904
66.800003,0.819627
67,0.853527
67,0.669392
69.5,0.917703
66.666664,1.006748
67,1.52832
68.666664,1.133456
67,1.072872
68.25,1.459399
68.666664,1.148092
68.666664,1.22553
68.666664,1.211031
98,0
67,0.885917
68.428574,1.290566
66.714287,1.232334
68.666664,1.042067
67,0.339433
68.666664,1.128898
67,0.456559
69,0.858843
69,0.841793
68.666664,1.047018
67,0.675928
67,0.809988
69.5,0.663617
424.882355,3.200086
98,0
98,0
98,0
98,0
98,0
98,0
67,0.45898
69.5,1.517261
98,0
68.428574,1.432352
70.333336,1.053538
98,0
70.333336,1.050197
69,2.018605
69.5,1.571437
69.5,1.592225
67,1.342402
69.5,1.510166
67,0
69.5,1.545073
70.333336,1.009691
69.5,1.520837
98,0
70.333336,1.016153
67,0.534449
67,1.078146
70.333336,1.005765
69,1.997988
70.333336,1.059431
67,0.634911
70.333336,1.010382
70.333336,1.006305
67,0
67,0.701739
66.5,0.503081
69.5,1.544275
67,0.632417
69.5,1.582028
70.333336,1.006231
69.5,1.498442
67,0.744473
67,0.723358
69.5,1.541956
70.333336,1.006238
69.5,1.586793
69.5,1.553228
70.333336,1.036468
70.333336,1.028442
70.333336,1.006184
70.333336,1.035375
70.333336,1.044603
69.5,1.516953
67,0
70.333336,1.026746
67,2.388358
67,0.860948
1330.372681,21.808989
70.333336,1.026959
1313.537231,24.009161
69.5,1.541313
67,0.887842
67,0.727584
69,1.164182
69,1.429227
67,0
70.333336,1.035485
67,0
70.333336,1.071711
67,0.979162
1310.625854,28.027161
67,0.552258
67,0
69,2.002591
67,0
70.333336,1.010375
98,0
67,1.046733
66.333336,1.026716
67,0.796322
67,1.147338
67,0.63977
67,0
67,1.00995
67,1.082602
70.333336,0.999275
98,0
69,2.022705
67,0.489826
67,0.556867
70.333336,1.025352
67,1.295304
67,1.181843
70.333336,1.004683
67,0
67,0
67,0
67,1.284815
67,0.897462
69.5,1.00222
67,0
67,0
70.333336,1.011092
67,0
67,0
67,0
67,0
98,0
67,0
67,0.683813
67,1.092679
67,0.768569
67,0.354577
67,0.465854
67,0
67,1.809552
67,0.814395
67,0.633435
67,0.844714
67,0.878226
67,0.593889
67,0
67,0.418314
67,0
67,0.635988
67,0
67,0
67,0
67,0
67,0
67,0
67,0.901167
67,1.013707
67,0.705715
67,0
67,1.058909
67,0
67,0
67,0
67,0.339554
67,0.525949
67,0
67,0
67,0
67,0
67,0.41485
67,0.61169
67,0.641898
67,0.334015
67,0
67,0
67,0
67,0.335504
67,0.792411
67,0
67,0
67,0
67,0
67,0
67,0.48217
67,0.69497
67,0
67,0
67,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
67,0.652103
67,0
67,0.894922
98,0
67,0
67,0.875108
67,0
67,0.839847
67,0
0,0
98.714287,1.269444
0,0
0,0
0,0
98,0
97,1.543151
101.125,1.689482
0,0
67,0
0,0
67,0.350688
67,0.627132
0,0
67,0.652131
