sMeanPktSz,SrcRate
1351.099487,44.002377
1354.573364,29.802103
1360.018433,43.203213
1357.842407,41.979004
752.15387,56.647598
98,0
98,0
643.538452,58.588028
98,0
98,0
182,27.44463
176.666672,27.445009
182.666672,27.44463
536.791687,5.321189
98,0
98,0
98,0
98,0
229.090912,63.898579
190.25,45.60033
182,33.156498
98,0
1248.529053,37.616085
1353.130493,32.002907
1360.434082,36.209934
1323.880005,39.809841
1361.102173,37.001095
1351.335571,29.610569
98,0
1363.038696,42.117912
694,2.061975
64,0
176.666672,41.59388
98,0
98,0
342,0
658.375,41.695953
64,0
98,0
98,0
42,0.983186
98,0
98,0
529.625,6.37425
104.166664,49.184036
98,0
150,16.396936
150,16.397474
98,0
98,0
1250.455322,24.410902
1327.474976,23.809328
1365.116577,44.420681
1352.133667,43.209705
1364.181396,42.809128
1343.412231,26.007734
228.818176,70.407661
1350.092651,43.88879
1371.4552,82.404633
98,0
179.666672,42.453831
150,21.749533
98,0
98,0
74,0.667093
100,0.429353
98,0
98,0
98,0
98,0
98,0
98,0
73.75,0.602884
98,0
184.199997,26.490242
1248.117065,18.71957
1354.515015,33.203167
1350.858032,31.037825
1355.694092,43.618645
1362.42041,45.011288
1332.436279,29.624317
98,0
1352.632324,45.647736
1348.669678,45.632267
98,0
536.791687,5.359546
42,0.983044
98,0
98,0
112.555557,91.177437
74,0
74,0
74,0
74,0
586.727295,53.357235
630.629639,41.560635
98,0
98,0
72,0
553.470581,48.242466
98,0
98,0
229,82.248344
177.333328,36.21286
98,0
98,0
201.800003,41.087166
190,33.671165
1346.605103,38.808701
1371.211548,58.429588
1375.355591,56.614674
1266.451294,61.461758
1323.144409,18.147787
1375.96106,87.042877
1364.013428,44.963024
1363.982178,45.27858
98,0
98,0
98,0
342,0
98,0
426.5,58.936783
176.666672,27.400265
176,27.400639
176.666672,27.400639
536.75,5.205217
98,0
101,1233.045654
98,0
699.230774,49.409554
98,0
98,0
42,0.982356
98,0
98,0
800,42.043304
1182.93103,5.641402
1351.050049,27.802864
1340.172852,32.220104
1259.368042,28.770649
1361.5,50.427944
1368.809692,45.884544
1368.691284,46.290409
1363.536743,46.755173
94,0
98,0
807.900024,58.84507
661,46.302013
98,0
98,0
667.625,35.035034
98,0
228.545456,75.592651
98,0
176.666672,32.990234
176.666672,33.261818
176,29.535555
98,0
104,0.427546
108,0.540164
536.791687,5.200488
98,0
98,0
98,0
199.600006,44.272274
196,31.533804
98,0
80,18.905022
1345.92334,59.814426
1373.449707,63.422695
1242.805542,35.812084
1343.383179,33.208088
1356.667847,58.671223
1287.199951,9.82009
1368.736572,45.337551
1368.973267,46.133495
98,0
176.666672,41.232014
98,0
752.15387,62.225494
98,0
72.199997,0.809902
42,0.983059
98,0
64,0
643.538452,48.98719
98,0
102,0
98,0
98,0
184.199997,30.048077
98,0
150,21.227818
149.5,19.570238
98,0
515.090881,7.231529
98,0
1359.410767,36.80698
1352.599976,32.80698
1255.662476,31.450611
1259.928589,13.808034
1345.041138,29.848196
1373.075806,79.106079
1364.594482,43.478485
1363.995361,43.479721
180,31.209524
150,16.076138
64,0
98,0
98,0
98,0
98,0
658.375,30.304867
98,0
126,0
98,0
98,0
98,0
98,0
42,0.983135
98,0
98,0
1356.844849,48.816223
1344.898315,23.80332
1249.294067,30.668695
1365.915283,47.000233
1348.49646,29.065983
1351.095215,43.004929
1339.22644,43.186783
1311.188965,43.917141
98,0
98,0
536.833313,5.253373
98,0
98,0
98,0
98,0
98,0
98,0
176.666672,42.695812
98,0
229.27272,76.190483
150.5,20.053745
176.666672,27.831509
98,0
1356.255981,42.016666
1371.28894,72.168159
1250.546631,29.940073
1340.251709,28.423363
1328.269531,28.466965
1352.456299,41.348019
1363.632324,41.175011
98,0
1363.700928,40.610897
132.307693,3.884707
113.300003,89.236809
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
619.068176,12.233342
136.555557,39.033718
64,0
64,0
64,0
514.973694,13.078915
176.666672,36.579121
176,35.002975
176.666672,34.422817
98,0
98,0
793.200012,99.171097
64,0
64,0
64,0
455.777771,29.522448
64,0
64,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
72,0
60,0
60,0
60,0
536.75,5.319369
42,0.982446
98,0
98,0
412.545441,41.167679
127.9375,29.752756
64,0
64,0
64,0
64,0
64,0
98,0
98,0
98,0
1363.09314,40.616352
1363.058838,40.608513
1257.986328,29.915331
1317.62207,25.582315
98,0
1346.448486,27.095951
1360.4646,39.719841
1361.510132,39.920643
1354.060303,39.888256
733.400024,75.718857
74,0.667911
98,0
98,0
426.700012,56.011604
98,0
98,0
101,1321.003906
176,37.73941
176.666672,37.74012
176.666672,37.740833
184.199997,30.079937
98,0
98,0
699.230774,55.092373
102,0
566.76001,5.390798
98,0
98,0
190.25,50.083473
182,35.71365
800,52.629116
1357.494995,40.200661
1358.80957,41.802986
98,0
1333.219849,28.022926
1343.314331,28.223833
1234.535889,31.452045
1354.884033,41.621727
1342.808594,42.4286
98,0
661,56.819256
245.699997,61.071602
807.900024,49.746296
145.5,71.947617
121,31.061687
176.666672,30.59882
574.857117,50.921684
724,33.931854
98,0
96,1.445617
98,0
667.625,33.994774
98,0
98,0
98,0
98,0
108,0.464418
357,31.48218
150,17.880133
150,17.879812
98,0
98,0
1359.164185,53.40004
1362.15686,50.972675
1346.091797,39.023182
1341.73645,25.732916
1351.525879,23.67799
1249.817505,25.258215
1336.463013,32.826111
98,0
1352.518799,32.193695
192.5,55.084278
176.666672,39.174206
98,0
536.75,5.041645
114,0
98,0
752.15387,54.587387
98,0
98,0
643.538452,58.292324
98,0
98,0
98,0
98,0
98,0
1278.086548,24.118835
1309.168823,15.464615
1331.25,17.167562
1309.048828,16.594255
1307.792725,16.516117
1313.413086,18.252981
1249.443359,19.350481
98,0
64,0
98,0
145.5,4.411181
260,41.217644
64,0
64,0
64,0
60,0
98,0
98,0
115.614868,42.148457
64,0
64,0
64,0
64,0
543.387085,6.968332
658.375,33.358273
98,0
98,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
94,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
176.666672,31.740993
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
176.666672,38.646599
177.666672,35.045296
1330.340698,402.342529
1212.876465,485.469025
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
1317.093384,14.811535
1324.325317,16.403385
1315,18.352337
1317.722168,18.071951
1348.59436,21.030359
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
1334.06543,21.248627
74,0.668255
98,0
98,0
76.333336,0.400539
98,0
98,0
228.363632,68.197006
176,45.478317
176.666672,45.477287
182,44.459263
98,0
98,0
184.199997,30.095327
536.833313,5.15092
98,0
98,0
98,0
98,0
1333.93457,482.011017
1249.115845,831.394897
1244.326904,10.591188
1278.45459,147.406342
1239.425049,7.96814
1252.854858,12.525361
1340.775757,21.469643
1319.027466,21.838764
735,61.821896
100,1.540868
98,0
98,0
66,0
98,0
98,0
72,0
98,0
176,23.409609
176.666672,43.65192
176.666672,36.422577
98,0
98,0
98,0
98,0
98,0
229,66.46859
536.75,5.230542
98,0
150.5,21.27026
150,19.600925
1317.206421,43.418449
1329.217651,43.036495
1340.794434,42.663132
1231.24231,38.617832
1337.177246,28.018188
1317.639404,24.233578
1317.302734,21.90638
1329.296265,21.455679
122,4.247908
89,0
89,0
98,0
98,0
176.666672,33.325558
190,47.705372
469,52.345741
98,0
66,0
98,0
101,1240.694702
98,0
98,0
792,1.708047
75.5,1.734169
699.230774,66.73674
98,0
98,0
765,13.883104
64,0
81.5,16.256374
64,0
765,13.890431
64,0
761.5,13.14959
64,0
761.5,17.709982
64,0
765,13.604053
64,0
104.166664,51.179169
150,18.857607
150,18.858316
121,41.689537
121,36.392532
112.555557,109.574036
115.375,84.328209
74,0
74,0
609.615356,61.959148
145.375,44.335228
74,0
74,0
121,44.40892
64,0
64,0
64,0
116.875,46.08234
740.400024,81.020866
145.375,48.181824
74,0
74,0
64,0
64,0
64,0
98,0
568.857117,41.838581
145.375,24.076494
569.076904,52.679409
142.375,45.320057
64,0
64,0
64,0
98,0
544.928589,45.254383
145.375,35.818085
64,0
64,0
64,0
64,0
64,0
611.461548,51.89481
145.375,35.935768
64,0
64,0
64,0
1335.280029,19.926765
1339.166626,19.399652
1339.481445,21.611317
64,0
64,0
64,0
857.875,1.431968
1326.138672,20.30447
1326.108887,20.464985
1317.522705,26.31893
800.099976,50.045319
1326.832031,26.018042
669.5,56.834328
228.818176,78.427681
182.666672,30.647112
177,32.324276
98,0
98,0
807.900024,61.132999
536.75,5.178658
76.333336,152.858459
98,0
94,0
98,0
667.625,35.538586
98,0
98,0
108,0.426424
98,0
98,0
739.599976,75.592934
98,0
98,0
1327.898315,23.438753
1336.198364,24.023754
1290.477905,22.551682
1248.582886,37.497013
1271.108398,16.467884
1255.523804,16.877623
1280.043945,18.034216
102,4.363116
414,20.976675
112.555557,68.425781
74,0
74,0
243.333328,51.811459
725.142883,35.713009
60,0
64,0
64,0
64,0
98,0
98,0
752.15387,56.888481
64,0
98,0
98,0
643.538452,58.586029
536.791687,5.37309
184.199997,39.652641
98,0
98,0
98,0
98,0
228.909088,70.786942
145.5,12.845215
176.666672,31.243164
603.666687,40.041321
66,0
66,0
66,0
66,0
98,0
66,0
1267.391357,436.432007
1289.923096,18.121288
1264.505371,18.626871
177.666672,29.027578
176.666672,30.299816
1263.612915,18.6003
1208.563232,17.210506
66,0
98,0
1308.887451,16.121716
1311.862549,15.913537
1279.739136,18.228899
723.799988,61.773197
64,0
98,0
98,0
102,0
176,37.800751
182.666672,37.800751
176.666672,37.801468
98,0
98,0
658.375,42.494553
98,0
98,0
559,6.646385
98,0
98,0
66,0
66,0
66,0
66,0
98,0
73.75,0.61024
1263.559082,397.715729
98,0
1233.209961,20.114792
1341.684204,22.915543
1298.872925,23.802063
1282.791626,19.150202
1309.179443,23.463314
1284.15625,19.168804
1308.98291,23.325806
98,0
66,0
98,0
98,0
98,0
98,0
228.545456,98.636833
176.666672,33.490177
176,33.247997
182.666672,32.186943
98,0
98,0
98,0
98,0
76.333336,125.920792
73.75,126.098106
76.333336,125.486252
76.333336,125.117294
177,34.345379
176.666672,35.718113
1349.515991,37.400875
1321.881836,22.032755
1288.849609,22.666046
1275.404297,19.036858
1193.178223,20.163246
1333.357788,21.889919
1301.684814,18.207909
1310.684692,22.092691
98,0
536.791687,5.055839
98,0
66,0
199.600006,45.690788
176.666672,41.887447
98,0
98,0
98,0
72,0
98,0
98,0
98,0
98,0
150,18.830975
149.5,18.830975
98,0
98,0
74,0.66835
73.75,0.624482
1328.214233,25.004696
1349.560791,21.215551
1224.020386,19.541981
1326.422241,18.02033
1338.324097,21.960724
1259.863159,18.885958
1304.279297,22.176897
98,0
98,0
750,61.712208
177,32.803558
182.666672,32.804092
76.333336,143.010376
98,0
98,0
461.111115,52.31459
519.359985,5.426044
101,1317.523071
98,0
98,0
184.199997,30.071117
98,0
98,0
699.230774,68.612206
98,0
98,0
1304.47583,24.605486
1093.481445,5.2476
1322.881836,22.025047
1315.934082,18.210808
1304.525024,15.83643
1317.252808,18.023331
1308.342285,22.13542
800,52.073692
98,0
660.5,56.7215
98,0
807.900024,49.74987
98,0
98,0
667.625,36.107227
98,0
98,0
102,0
96,0.286382
536.75,5.133136
98,0
98,0
108,0.326208
176.666672,30.306705
176.666672,37.818623
98,0
98,0
1253.364624,663.597778
1350.463135,585.090149
1327.537354,42.798035
229.181824,84.344765
1335.721436,27.850018
1296.107544,18.436331
1349.740723,21.435745
1306.769287,18.180628
183,30.311756
176.666672,31.249512
98,0
98,0
104,5.367427
98,0
98,0
752.15387,83.489876
176.666672,43.472588
182.666672,40.803837
176,37.333633
98,0
98,0
643.538452,68.641243
98,0
98,0
98,0
98,0
1254.989624,676.937073
1328.872681,488.051697
1337.944946,498.773865
529.59375,7.095619
1306.633301,11.957112
1333.181763,22.040947
1322.527466,18.116711
1158.52002,4.826042
1300.070801,22.507805
64,0
98,0
98,0
98,0
98,0
64,0
658.375,37.266949
98,0
176,33.320004
182,37.731579
176.666672,37.731579
98,0
98,0
98,0
98,0
98,0
177,29.893133
176.666672,30.827089
1220.434326,21.841406
1333.763672,527.329224
1333.118164,701.212646
1293.95459,13.001412
1335.550415,22.116995
1316.80249,32.204819
1255.708374,19.137548
1347.518555,21.419765
98,0
98,0
326.083344,78.686081
190,38.209259
176.666672,29.977816
536.875,5.428221
98,0
98,0
184.199997,30.083782
98,0
98,0
912.833313,82.019653
98,0
98,0
90.333336,12.480656
512.666687,51.236858
150,16.427105
149.5,16.427105
121,29.86739
98,0
1207.530029,493.189972
98,0
1335.614624,526.274719
1302.017822,161.685959
1341.989624,350.37381
1310.42395,18.272774
1338.088867,17.858036
1343.68811,21.737761
1343.908203,21.839283
74,0.667602
182.666672,24.358164
177,40.180008
98,0
98,0
98,0
98,0
72,0
536.791687,5.112179
98,0
98,0
100,1.05132
98,0
98,0
98,0
1246.030884,38.627743
1328.674194,44.119915
1344.798218,43.526863
1350.87561,43.344284
98,0
1280.765991,18.630072
1281.170166,18.712755
1302.743408,22.569006
1324.846802,22.237898
98,0
98,0
112.555557,52.272209
74,0
74,0
426.600006,54.552071
98,0
98,0
101,1297.016846
98,0
98,0
98,0
98,0
699.230774,58.053185
98,0
738.833313,59.639538
536.833313,5.24054
176.666672,31.780838
176.666672,41.767605
1245.010986,18.151932
1309.46814,18.784286
1342.342651,21.770367
1302.610596,22.736605
98,0
1338.57312,16.307127
1334.833374,18.292534
1346.119263,21.601595
183,40.093819
176.666672,37.360832
98,0
121,39.179321
661,45.46212
800,48.716324
98,0
98,0
807.900024,54.618607
228.454544,98.358398
176.666672,37.678265
176.666672,39.09304
176,32.280453
98,0
98,0
667.625,36.290112
98,0
98,0
184.199997,36.799881
98,0
98,0
108,0.289328
94,0
119,1.073577
1295.445435,23.65737
1222.400024,20.817654
1337.65625,25.409224
1334.196411,22.262321
1339.581787,22.101078
1253.733276,20.825048
1287.563843,18.799809
98,0
1305.725708,22.554588
98,0
536.75,5.359273
98,0
104,2.098138
98,0
835.599976,54.936001
64,0
752.15387,62.236141
98,0
98,0
176,37.776478
176.666672,37.776478
182,37.776478
643.538452,68.971458
98,0
98,0
98,0
98,0
121,33.156315
77,0.681188
229,92.327576
1311.466675,23.913483
1013,3.22479
1236.439941,9.89181
1318.688721,21.349852
170.526321,44.887783
176.666672,34.618248
177,25.613441
1315.684814,18.416349
135.222229,58.438095
1268,13.626818
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
190.25,47.735737
176.666672,37.820053
98,0
98,0
76.333336,0.40045
559.06665,6.638574
98,0
102.5,11.63765
98,0
658.375,36.484745
98,0
98,0
104,53.940926
98,0
150,20.036467
149.5,18.86828
98,0
1350.429199,43.788147
1346.985474,41.551216
1256.233154,38.476761
1353.213623,41.00145
1317.921387,35.413952
1304.449951,23.826538
1310.042358,23.408197
1300.075317,18.868698
98,0
66,0
98,0
228.818176,82.824654
115.375,64.844238
74,0
74,0
176.666672,29.334547
177,32.723049
102,0
98,0
184.199997,30.083105
98,0
66,0
98,0
98,0
98,0
536.75,5.198646
98,0
98,0
98,0
98,0
1223.119995,19.954496
1323.11499,22.898928
1301.547852,23.140448
1343.180176,22.627386
1345.729736,22.40633
1343.180176,22.111935
1308.45166,18.542175
1321.380493,18.259783
76.333336,143.947021
98,0
98,0
66,0
98,0
98,0
72,0
98,0
98,0
465.285706,1.656725
770.75,35.756855
98,0
98,0
553.782593,7.084057
98,0
244.800003,75.162849
116.875,84.430939
74,0
74,0
98,0
176.666672,25.835121
150,20.442791
98,0
1233.181763,19.986511
1322.283203,22.802782
1311.184204,22.883055
1322.645996,22.430946
1313.675415,22.92523
1302.599976,22.952312
76.333336,0.400962
1284.610474,19.170122
1298.106323,18.649734
183,33.31279
176.666672,37.790039
98,0
98,0
78.400002,58.894547
98,0
98,0
176,45.704884
176.666672,42.679413
176.666672,43.611938
101,1315.789429
98,0
98,0
98,0
98,0
536.791687,5.179564
699.230774,65.615364
74,0.668842
98,0
98,0
1321.702393,16.853178
1222.400024,19.810259
1334.531006,22.686539
1334.531006,22.910669
1334.592896,22.91147
66,0
1296.819092,18.80369
660.75,56.919518
98,0
119,2.347275
145.5,10.750954
98,0
800.099976,62.92474
807.900024,50.01973
98,0
98,0
667.625,32.875889
98,0
116.875,66.658417
228.454544,79.339264
74,0
74,0
98,0
176.666672,33.475605
176.666672,33.002754
176,34.196217
98,0
98,0
108,0.266905
98,0
1310.505371,414.694641
1314.08728,29.611666
1341.964844,28.206421
98,0
1280.601685,23.740967
1334.283203,23.09466
1290.350464,23.576952
1206.529419,20.492485
1277.947876,19.126896
177,29.552574
176.666672,29.801374
94,0
536.75,5.262629
98,0
98,0
190.5,58.168846
176.666672,42.526951
104,0.822282
184.199997,28.368393
98,0
98,0
752.15387,69.426773
102,0
98,0
98,0
643.538452,60.268799
98,0
98,0
150,17.229496
149.5,17.48741
1320.055176,25.201355
1317.090332,28.610552
98,0
1316.808716,23.351364
1328.008789,22.646021
1306.008667,23.20718
1306.715576,23.396578
1242.080811,19.87557
1317.279541,18.784786
98,0
64,0
177,32.421219
176.666672,40.733196
98,0
98,0
98,0
64,0
98,0
543.451599,7.022842
98,0
658.375,42.239414
98,0
98,0
98,0
98,0
1346.313721,30.416096
1321.125977,26.801245
1325.13916,23.05081
1336.114014,23.367027
1272.849976,23.986708
98,0
1311.672363,23.417334
1284.03125,19.102776
98,0
76.333336,0.400002
98,0
98,0
119,4.124298
98,0
98,0
821,75.612938
66,0
98,0
98,0
536.791687,5.252197
98,0
98,0
176.666672,30.716303
176.666672,35.70982
1237.199951,467.525848
1220.416626,9.402749
1276.949341,15.765353
1343.526367,22.653862
1321.758667,23.389534
1307.306641,14.805819
98,0
109.888885,92.033363
98,0
326.083344,92.823868
74,0
74,0
183,32.690422
1312.820557,24.444609
176.666672,31.87048
66,0
98,0
98,0
176,37.759357
176.666672,37.761501
176.666672,37.761501
72,0
98,0
98,0
76.333336,126.175003
98,0
98,0
98,0
98,0
536.75,5.390905
1355.064819,43.008656
1221.831787,21.221537
1359.366699,42.021946
1314.3125,22.20067
1334.646606,23.249302
1334.637939,23.453917
1251.900024,24.038351
74,0.667019
98,0
98,0
100,0.250549
98,0
461.333344,53.031761
98,0
184,38.099228
101,1317.523071
98,0
98,0
176,27.390881
176.666672,27.390881
176.666672,27.390881
98,0
98,0
98,0
98,0
145.5,52.949276
699.230774,55.28553
1313.110229,626.013306
1281.599976,11.802854
1239.605103,38.806961
637.875,19.845377
1323.787231,19.130894
1342.678223,23.358812
1295.392212,20.216461
1342.678223,22.992422
177,40.829659
176.666672,38.993195
98,0
98,0
853.909119,57.50729
536.833313,5.272065
229.181824,76.961563
121,53.762959
98,0
176.666672,29.567427
190,34.653637
98,0
807.799988,47.094776
96,0.243405
73.75,0.600966
98,0
98,0
116.875,84.341408
74,0
74,0
667.625,28.816664
98,0
98,0
430.25,25.649574
150,19.245203
149.5,21.304701
121,55.101986
98,0
98,0
1286.670044,356.135925
1343.24353,651.722778
1338.990601,21.20097
1210.333374,15.406451
1265.425537,9.381447
1307.601685,24.000885
1319.029907,26.647186
1306.703369,23.478767
108,0.237736
98,0
98,0
177,24.425392
176.666672,41.606857
98,0
98,0
64,0
104,0.783283
112.555557,60.180691
74,0
74,0
752.15387,69.39946
98,0
519.320007,5.642322
98,0
145.5,59.105148
643.538452,69.475807
98,0
98,0
98,0
98,0
1307.621094,413.397614
1339.852173,742.172974
1344.987061,15.206082
1159.888916,231.397018
1280.457642,23.410383
1336.90271,22.893408
1339.513306,22.807915
1299.0625,12.76054
64,0
98,0
98,0
98,0
98,0
98,0
98,0
121,5.768282
98,0
479.805542,7.290434
98,0
673.400024,12.864696
73.75,0.605438
151.333328,8.620824
140.714279,10.136146
1305.023315,34.208607
1285.137085,24.647257
1284.831421,35.425556
1193.199951,24.838373
1313.55603,46.272297
98,0
1321.267212,23.716253
1312.487183,23.91404
1312.378662,34.059254
98,0
166.600006,18.256338
172.399994,18.25642
98,0
98,0
184,36.378521
98,0
98,0
145.5,50.571461
228.454544,68.244011
182.666672,36.565746
176,35.832661
176.666672,34.737904
98,0
98,0
73.75,0.60791
122,3.936962
83.833336,9.221061
98,0
98,0
76.333336,0.400951
98,0
1359.046021,34.700958
1318.614624,21.612682
1255.178833,24.411552
98,0
1286.180054,10.000505
1337.05127,23.928823
1315.781494,23.883537
1315.655518,23.663029
102,0
536.75,5.354363
98,0
98,0
98,0
98,0
72,0
98,0
98,0
176,37.733002
176.666672,37.732292
176.666672,37.732292
73.75,0.60423
98,0
98,0
98,0
66,0
1342.863647,30.60713
98,0
1349.857178,22.569223
1330.569946,18.413443
1218.327393,22.454838
1349.17395,27.485592
1327.859619,23.266094
121,43.787312
98,0
1327.359619,22.969156
121,53.088421
229,73.474854
730.799988,51.320869
1306.31897,24.158602
176.666672,28.997694
177,29.235491
98,0
98,0
426.399994,46.377888
176.666672,39.917767
190,63.692917
98,0
98,0
101,1275.510254
536.791687,4.995192
98,0
98,0
98,0
96,4.9004
98,0
66,0
98,0
104.166664,56.983955
150,14.460688
150,15.122187
1323.26416,21.000975
699.230774,54.833332
1343.423096,20.765007
1298.811157,18.163528
1241.536987,21.433105
1341.298828,17.349325
1344.278809,20.763023
98,0
98,0
660.5,56.659363
228.818176,77.325165
177,32.725189
176.666672,31.524363
98,0
98,0
800.099976,52.018913
98,0
807.900024,49.770226
66,0
98,0
98,0
667.625,40.692707
98,0
536.791687,5.374138
98,0
76.333336,143.874542
98,0
74,0.667413
119.333336,0.760576
76,0
76,0
1310.677368,24.605148
1310.483887,24.609667
1326.813599,23.404966
346.119995,46.171158
1321.959595,19.779371
1299.701782,11.201017
1252.670044,19.251942
1283.04541,17.516693
1306.530029,19.991095
74,0
74,0
70,0
70,0
70,0
98,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
98,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
108,0.209071
98,0
98,0
184,31.998463
98,0
94,0
76.333336,143.853836
98,0
752.15387,74.590218
98,0
98,0
643.538452,63.529713
98,0
98,0
1318.557861,18.801702
1318.736816,18.802595
1313.406616,18.007231
1316.479614,19.495916
1297.060303,23.079134
1224.443359,19.220945
1281.049561,20.007832
1312.811768,16.903486
64,0
529.65625,6.524047
228.818176,75.082405
66,0
150,16.362864
150,18.866858
75,69.303268
98,0
66,0
116.875,52.995373
98,0
