sMeanPktSz,SrcRate
98,0
177,37.727306
190.5,56.590961
186.166672,38.45105
98,0
98,0
102,0
98,0
98,0
1338.029297,34.016167
1340.647095,34.201553
1333.274902,34.198021
98,0
98,0
712.75,3.358835
98,0
98,0
98,0
98,0
98,0
98,0
98,0
114,0
98,0
1334.843628,35.60244
1345.840454,32.793926
1344.208618,32.665882
98,0
98,0
726.900024,5.447416
715,17.445511
98,0
98,0
98,0
98,0
245.100006,60.599533
177.333328,30.70923
177.333328,29.653353
98,0
98,0
98,0
98,0
1325.557739,406.692078
1363.734985,33.070866
1363.409668,33.096809
98,0
98,0
98,0
98,0
98,0
66,0
755,3.023638
98,0
98,0
660.384644,55.366642
98,0
98,0
98,0
98,0
1355.453857,56.208611
1316.913574,32.945545
1350.164551,31.786583
98,0
98,0
98,0
76.333336,124.960945
98,0
98,0
98,0
214.5,9.427648
755,3.237794
98,0
98,0
98,0
98,0
1330.669312,25.203856
177,28.105677
177.666672,27.929058
1353.662231,30.10186
1345.526367,30.324793
102,0
98,0
98,0
98,0
98,0
200,51.120827
177,42.683056
98,0
98,0
94,0
98,0
98,0
715,19.739309
64,0
712.5625,3.409113
1349.192627,26.800816
98,0
98,0
1350.083862,31.011242
1358.532471,30.624016
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1334.038696,41.204102
98,0
1355.346191,31.028404
1353.634644,31.04138
98,0
98,0
98,0
755,3.08374
98,0
98,0
98,0
98,0
177.333328,42.646648
177.333328,42.664845
98,0
98,0
114,0
1360.296509,34.200096
1365.247803,46.788315
1354.055054,47.181595
98,0
98,0
98,0
98,0
726.900024,5.135206
758.25,32.341877
98,0
98,0
98,0
98,0
98,0
98,0
1355.182739,683.282166
1364.811768,50.839184
1371.051147,50.700378
98,0
98,0
100,0.96985
98,0
98,0
755,3.097363
98,0
98,0
660.384644,67.839149
98,0
98,0
98,0
98,0
1368.663452,83.605499
121,39.472126
228.909088,86.740799
1353.681763,52.752716
1348.69812,52.997509
177.666672,31.386826
183,33.491302
98,0
98,0
98,0
98,0
98,0
98,0
121,53.144848
229.181824,83.079254
190.75,46.510185
183,31.37944
98,0
98,0
755,3.022497
98,0
98,0
1336.586548,20.894512
1350.959106,44.282341
1356.744263,44.185215
98,0
98,0
74,0.668012
98,0
98,0
98,0
98,0
846.5,71.571716
456.5,28.62295
98,0
98,0
810.25,32.301132
98,0
98,0
1365.544434,69.709663
94,0
755.599976,3.111088
98,0
98,0
98,0
98,0
98,0
98,0
176.666672,37.683235
177.333328,37.683235
98,0
98,0
98,0
98,0
1332.800049,661.473267
1353.137695,810.607727
1346.751831,28.020411
73.75,0.602888
98,0
98,0
98,0
98,0
741.650024,3.931419
98,0
98,0
66,0
102,0
98,0
98,0
1328.853149,407.927582
1347.042603,806.735107
98,0
98,0
1340.576172,30.122248
114,0
98,0
98,0
715,21.444962
98,0
98,0
736.733337,4.216856
66,0
98,0
98,0
76.333336,55.710304
98,0
98,0
86.800003,34.532177
1350.060059,914.806396
1321.783081,33.003643
1351.907837,30.243671
98,0
98,0
183,44.433582
177.666672,37.766491
98,0
98,0
98,0
98,0
98,0
755.599976,3.173275
190.75,41.105465
183,27.403643
98,0
98,0
660.384644,62.182285
98,0
98,0
1336.631226,35.613583
1355.785767,33.411766
1342.790527,29.746504
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
755.599976,3.286544
1333.129028,24.601009
1347.045776,26.00308
1333.155884,30.648125
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
326.083344,87.27388
112.555557,82.532082
74,0
74,0
74,0
74,0
176.666672,32.958702
182.666672,32.197304
98,0
64,0
715,30.02973
98,0
102,0
1346.585571,573.96991
1348.802612,30.208828
1354.024902,32.647457
98,0
98,0
713.125,3.45609
94,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1322.723633,39.604427
1352.166626,37.004513
1330.585815,33.948372
98,0
98,0
98,0
98,0
741.650024,3.861887
98,0
98,0
98,0
98,0
98,0
98,0
1352.026001,30.614891
1335.668701,31.803797
1316.012085,33.177593
183,33.390095
177.666672,37.802895
98,0
98,0
114,0
98,0
98,0
758.5,26.589851
736.733337,4.353314
98,0
98,0
200,55.521626
183,41.751911
98,0
98,0
73.75,0.617808
98,0
98,0
1366.891357,513.341248
1345.484863,509.826843
1359.242432,32.845894
98,0
98,0
98,0
98,0
98,0
98,0
755.599976,3.152501
100,0.404684
121,44.469151
98,0
98,0
660.384644,60.984596
98,0
98,0
1351.578369,592.117249
1351.692749,543.31897
1334.355469,33.064541
98,0
98,0
98,0
98,0
98,0
98,0
176.666672,37.680397
183.333328,37.680397
98,0
98,0
713.3125,3.461853
1351.741333,40.028034
1355.896973,46.421993
98,0
98,0
1347.269409,33.993031
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
715,32.256329
1297.047119,21.120874
1348.549683,34.008636
1341.341064,34.662498
98,0
98,0
755.599976,3.22435
98,0
98,0
74,0.668458
94,0
98,0
98,0
98,0
98,0
66,0
98,0
98,0
1325.030029,202.876236
1361.325684,70.145905
1345.727295,37.709438
98,0
98,0
228.909088,78.396942
177,33.906349
177,34.134354
98,0
98,0
98,0
741.650024,3.991504
98,0
326.083344,65.842247
98,0
190.5,50.553562
177,38.748425
98,0
78.400002,223.052475
98,0
98,0
1351.778687,48.629616
1358.048706,38.090405
1337.313843,37.491848
98,0
98,0
114,0
98,0
98,0
116.875,58.871021
74,0
74,0
202.722229,34.3451
64,0
64,0
64,0
64,0
60,0
102,0
715,17.447338
98,0
98,0
54,1000000
736.733337,4.475801
98,0
98,0
98,0
98,0
1361.740112,472.002014
1350.162109,37.289989
1345.284912,37.058174
98,0
98,0
98,0
98,0
98,0
98,0
795.375,3.384534
98,0
98,0
182.666672,37.757935
176.666672,37.758648
660.384644,60.966007
98,0
98,0
98,0
1337.828857,681.513367
1326.373657,38.255707
1339.734009,38.163055
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
713.125,3.238393
98,0
98,0
1365.472656,62.015804
1354.59314,41.535057
1346.941406,41.470551
98,0
98,0
66,0
98,0
98,0
98,0
98,0
98,0
98,0
64,0
715,17.457693
98,0
98,0
1356.134155,52.014584
1343.517212,41.009056
1305.832031,110.020752
116.875,43.703293
74,0
74,0
111.536232,84.46431
177,24.621748
177.666672,43.305042
98,0
98,0
755.599976,3.21106
76.333336,83.720543
98,0
98,0
94,0
98,0
98,0
190.5,41.199738
177,27.467245
98,0
102,0
98,0
98,0
98,0
1289.719482,16.203264
1349.939697,39.72382
1316.056885,63.268291
98,0
98,0
98,0
98,0
741.650024,4.123365
98,0
98,0
98,0
98,0
103.622223,66.900208
1366.903931,45.611713
98,0
98,0
1353.296509,39.675556
98,0
98,0
121,42.301781
114,0
738.799988,66.867271
98,0
98,0
758,26.598574
736.733337,3.932538
98,0
1330.175293,63.553463
98,0
229.181824,68.418167
98,0
182.666672,35.657616
177.333328,30.966942
98,0
1364.373901,45.81443
103.783783,17.933073
1339.474487,39.703823
98,0
98,0
66,0
98,0
98,0
98,0
98,0
98,0
98,0
755.599976,3.333425
98,0
98,0
660.384644,52.638966
1349.741943,37.00703
1368.821777,40.233402
98,0
98,0
76.333336,133.209
104.618553,19.757124
1339.51355,65.836769
100,0.215933
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
713.3125,3.205097
1353.699219,53.018768
1347.777832,39.881844
98,0
98,0
177,32.799789
177.666672,29.421719
121,31.250814
845.400024,61.730301
98,0
76.333336,0.400317
98,0
98,0
98,0
98,0
200,57.13306
177,35.108044
1358.393433,68.112854
98,0
98,0
98,0
715,19.862419
1168.040039,4.842101
98,0
98,0
755.599976,3.211053
66,0
98,0
98,0
98,0
98,0
143.5,1.419919
98,0
98,0
98,0
98,0
1355.468628,54.012386
1364.275024,80.29641
98,0
98,0
1346.434937,73.383705
74,0.668723
98,0
98,0
102.775002,8.28205
98,0
98,0
741.650024,4.24599
98,0
98,0
182.666672,33.952972
177.333328,33.550293
98,0
98,0
1349.853394,29.808792
1344.897705,35.641716
98,0
98,0
66,0
98,0
114,0
98,0
716,19.73217
98,0
98,0
736.733337,4.176586
94.571426,78.303345
74,0
74,0
74,0
74,0
74,0
89,0
74,0
76,0
90,0
105.166664,41.214001
137.583328,28.852989
98,0
98,0
1355.654785,78.056557
64,0
64,0
64,0
74,0
102.058823,11.322376
117.454544,6.849587
74,0
74,0
98,0
98,0
133.714279,37.577251
1341.595337,43.008461
64,0
64,0
64,0
64,0
1364.899292,53.439747
98,0
98,0
73.75,32.21788
90,0
98,0
98,0
102,0
98,0
98,0
713.125,3.430942
98,0
98,0
98.278847,41.332691
660.384644,65.198967
98,0
1369.880005,80.18705
98,0
1335.081177,46.717045
325.833344,79.405182
177.666672,32.347805
177,32.348328
98,0
98,0
838.400024,66.751221
1365.012573,79.08905
98,0
98,0
98,0
98,0
98,0
229.181824,75.091423
193,54.412888
177,37.944904
98,0
98,0
755.599976,3.083922
1362.294312,52.800888
1355.918579,45.109375
98,0
98,0
105.666664,33.294491
98,0
98,0
96,4.909638
98,0
98,0
770.599976,35.432407
98,0
98,0
98,0
98,0
1339.219604,67.669189
64,0
747,1.883005
1363.570801,45.667366
587,38.481888
98,0
98,0
98,0
98,0
755.599976,3.004322
98,0
98,0
98,0
98,0
177.333328,33.265694
182.666672,37.667622
98,0
98,0
108.73333,54.617538
1367.054077,89.030716
1361.746704,45.428768
98,0
98,0
98,0
98,0
1356.42688,87.288315
98,0
98,0
741.650024,4.137742
98,0
98,0
102,0
98,0
98,0
1346.921387,36.077225
1365.268921,42.657864
108.400002,6.543286
98,0
98,0
98,0
98,0
88,0.230187
98,0
98,0
758.5,32.266739
736.733337,3.812667
98,0
98,0
98,0
98,0
1364.948242,91.562881
1335.44104,32.016232
1342.872437,48.407932
98,0
98,0
177,37.755795
177.666672,33.273441
98,0
98,0
122,4.338376
98,0
74.375,80.340645
98,0
98,0
98,0
193,50.124477
177,31.783363
104.1875,41.168167
755.599976,3.211093
98,0
98,0
647,89.953224
1361.108154,66.425743
1357.637207,43.099888
98,0
98,0
98,0
98,0
1364.37146,96.585739
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1356.900513,43.036572
1364.295288,42.57711
755.599976,3.030395
98,0
98,0
98,0
98,0
98,0
98,0
100.5,13.301794
98,0
98,0
229.090912,82.624825
1351.845947,85.308197
176.666672,39.825565
177.333328,36.454441
98,0
98,0
1107.5,3.452805
1334.475708,20.605539
715,30.000601
102,0
98,0
98,0
755.599976,3.193545
98,0
98,0
90.333336,20.225105
98,0
98,0
98,0
96,4.916276
98,0
117.375,40.982407
98,0
74,0
74,0
1364.025269,79.042717
98,0
1362.519409,61.829384
836.599976,72.903564
98,0
98,0
98,0
98,0
1351.225464,218.796539
102.599998,103.316452
98,0
98,0
741.650024,4.405472
98,0
98,0
1358.808105,39.765274
1340.457764,40.024559
98,0
98,0
98,0
177,33.332222
177.666672,37.797894
98,0
74,0.66769
98,0
98,0
114,0
1362.552734,455.384369
715,24.808561
98,0
98,0
736.733337,4.079354
195,53.680706
177,35.787781
109.833336,29.023823
98,0
98,0
1346.488892,27.167315
1350.412598,41.628437
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
1350.548584,53.23214
713.125,3.348173
98,0
98,0
660.384644,61.278263
1362.063232,53.621544
1364.68689,39.42009
76.333336,0.40346
98,0
98,0
98,0
98,0
100,0.33682
98,0
98,0
85.400002,45.826889
117.375,52.621685
74,0
74,0
98,0
98,0
98,0
98,0
190,53.741291
190.75,54.673687
1339.386108,119.360367
1359.349976,40.757008
1346.722778,40.900105
66,0
98,0
98,0
713.3125,3.319468
98,0
98,0
98,0
98,0
98,0
98,0
64,0
98,0
98,0
1359.344971,647.07666
1346.084106,40.869858
1344.802002,40.263607
715,28.576601
98,0
98,0
98,0
98,0
755.599976,3.083808
98,0
98,0
98,0
98,0
98,0
98,0
112.666664,0.515255
1341.118652,47.02702
1362.694946,39.809181
1325.189331,41.456219
98,0
98,0
228.909088,98.08152
177.666672,32.400208
177,33.666065
98,0
98,0
98,0
98,0
73.75,0.606297
144.666672,4.14323
741.650024,4.385111
98,0
98,0
229.181824,69.981453
190.75,44.443787
177,30.489201
98,0
98,0
1363.235352,40.607544
1358.296143,41.979603
98,0
98,0
98,0
98,0
114,0
98,0
98,0
758,26.766834
695.625,4.143784
145.5,3.470299
153.899994,13.721018
151.5,14.657408
102,0
98,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
192.692307,23.762987
1364.287842,785.440063
1349.935303,34.925377
64,0
64,0
64,0
98,0
98,0
1356.970093,40.072369
219,2.96821
60,0
64,0
64,0
64,0
193.133331,9.894055
68,1.094453
64,0
64,0
64,0
98,0
98,0
195.775513,9.611822
386.111115,5.746685
200.769226,12.270829
60,0
98,0
379.600006,8.483875
64,0
64,0
64,0
64,0
98,0
229,14.972202
136.555557,13.265195
60,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
98,0
98,0
755.599976,3.130658
176.666672,42.646648
177.333328,42.462845
161.399994,2.047755
193,30.431208
1357.696899,63.812725
1350.141113,65.020561
98,0
98,0
1350.838257,41.124271
491,5.246881
189.571426,17.141373
64,0
64,0
64,0
200.916672,7.988073
712.642883,75.225822
60,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
75.400002,18.176943
98,0
98,0
291.399994,54.916389
300.263153,13.283869
214.545456,10.307334
214.545456,10.94976
60,0
64,0
64,0
64,0
64,0
64,0
60,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
228.199997,22.125254
60,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
416.299988,13.299641
389.5,10.345601
469.375,11.400596
224,25.525324
375,5.047446
70,0
74,0
74,0
74,0
74,0
1351.387207,40.615776
1364.524292,41.001667
1354.161011,41.120815
193,16.960363
98,0
98,0
84.289474,12.526721
755.599976,3.056928
98,0
98,0
98,0
145.5,1.973475
455.909088,9.453136
98,0
98,0
380.5,2.285566
179.928574,20.315802
60,0
64,0
64,0
64,0
64,0
64,0
64,0
728.799988,54.893024
68.25,143.540527
64,0
64,0
64,0
98,0
98,0
522.666687,12.254662
98,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
1300.50354,28.000834
1345.838257,27.005789
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
191.704926,52.038841
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
1331.236694,41.931061
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
715,24.987715
256.261902,30.729588
98,0
98,0
177,30.771599
177,30.771599
98,0
98,0
755.599976,3.181875
508.833344,2.508677
193,30.30946
145.5,3.21601
781.833313,6.02407
98,0
129.5,38.846016
98,0
64,0
64,0
64,0
64,0
551.400024,22.916449
246,34.769001
60,0
64,0
64,0
64,0
200,35.714924
177,32.798176
420.100006,24.528976
245.888885,38.751053
60,0
64,0
64,0
64,0
98,0
98,0
102,0
1349.025024,39.82671
1349.872559,40.616402
1362.090942,41.707726
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
960.06665,4.111466
733.119995,4.889026
98,0
98,0
1361.492676,40.811337
1349.106812,41.00708
104,0.328334
1360.336548,41.976665
98,0
98,0
375,5.347922
98,0
98,0
145.5,0.710585
167.846161,11.802148
64,0
64,0
64,0
778.666687,33.340557
98,0
98,0
758.25,29.692974
1098.333374,49.049362
98,0
98,0
933.799988,67.675278
60,0
60,0
60,0
60,0
60,0
66,0
66,0
98,0
98,0
852.5,56.950855
229.181824,98.693298
177.333328,32.583374
176.666672,29.529449
1369.139282,55.813248
1364.636963,56.000427
1341.907715,41.377853
210.384613,38.453159
713.125,3.456408
64,0
64,0
64,0
98,0
98,0
196.066666,29.908459
64,0
64,0
64,0
74,0.667531
98,0
98,0
262.799988,2.022968
625.588257,3.321027
78.666664,65.492172
100.666664,21.297667
145.5,5.683433
137.352936,33.781784
64,0
64,0
64,0
98,0
98,0
64,0
64,0
710.076904,10.508635
136.555557,44.96706
64,0
64,0
64,0
98,0
98,0
249.893616,29.357197
147.555557,45.220943
64,0
64,0
98,0
98,0
1356.415039,52.806431
1274.75,17.722746
64,0
149,11.365574
149.5,10.213149
149,10.880564
647,54.897465
98,0
98,0
238.545456,5.037558
98,0
98,0
755.599976,3.144598
176.666672,9.933742
1083.888916,50.006252
225,10.200855
98,0
64,0
64,0
64,0
98,0
60,0
98,0
98,0
212.666672,43.264046
1359.687744,754.811951
98,0
98,0
1322.74353,31.003008
1366.663818,69.145615
98,0
98,0
151.25,22.588491
177.666672,27.436346
100,1.032021
746,52.727322
98,0
98,0
98,0
98,0
755.599976,3.062068
98,0
98,0
199.600006,44.792835
177,37.813618
64,0
446.411774,3.201164
1354.721191,45.031368
787.5,2.641679
1367.482178,44.609741
1362.714233,44.610092
98,0
98,0
715,32.283058
98,0
98,0
98,0
98,0
121.545456,29.239937
177.166672,42.295292
64,0
66,0
98,0
98,0
98,0
98,0
390.299988,1.822401
1355.32605,489.553528
1345.852905,27.00746
1320.465698,26.00724
755.599976,3.156113
98,0
98,0
142.473679,42.254017
98,0
64,0
64,0
64,0
98,0
64,0
80,16.675282
80,16.662779
98,0
80,16.385384
98,0
76.333336,153.988297
98,0
98,0
98,0
98,0
199.600006,0.816848
1357.075317,55.611122
1369.802246,53.420448
794.333313,27.374388
1354.942627,55.606915
176.666672,41.757137
177.333328,40.975208
98,0
98,0
66,30.395136
66,30.396061
104,0.393678
75,0
98,0
98,0
733.119995,5.381126
98,0
98,0
98,0
98,0
121.571426,34.09362
847.166687,29.775373
98,0
98,0
318.5,3.440745
246,13.958463
60,0
64,0
64,0
64,0
1360.476196,41.814938
1358.699951,41.816727
684.620667,79.117279
1348.985596,41.402294
149,9.176838
149.5,10.740331
149.5,11.234441
98,0
98,0
98,0
98,0
98,0
284.333344,33.251369
98,0
64,0
64,0
64,0
60,0
60,0
755.599976,3.089116
98,0
102,0
98,0
98,0
98,0
587.333313,25.406828
657.200012,3.65995
1324.351074,37.404293
1343.867432,36.005039
1240.699951,7.921381
160.416672,2.452186
64,0
64,0
64,0
98,0
98,0
660.384644,65.61644
98,0
98,0
145.5,47.310406
228.818176,78.866837
166.399994,62.633095
177,35.483643
98,0
98,0
98,0
98,0
229.181824,76.239273
134.5,54.733681
604.666687,39.930679
408.882355,3.208531
755.599976,3.187629
98,0
98,0
66,0
66,0
60,0
1356.074707,42.60334
1358.921997,40.808121
1365.944458,86.281693
98,0
98,0
800.666687,35.502285
98,0
98,0
98,0
98,0
123.800003,42.45303
74,0
74,0
157.600006,4.411856
105.228569,53.375278
111.258064,42.916119
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
98,0
263.100006,1.824913
98,0
157.473679,17.37051
98,0
64,0
64,0
64,0
1357.48999,50.008259
1370.900391,52.008446
1351.334839,46.875134
78,5.330064
98,0
758.5,41.139286
98,0
755.599976,3.170965
113,43.936249
165.666672,31.197721
98,0
98,0
98,0
98,0
552.125,12.215807
98,0
98,0
325.799988,2.804844
145.5,12.209118
364.306458,423.587585
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
98,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
1359.339233,34.012333
1357.637451,34.000675
176.666672,33.854694
177.333328,35.597958
1351.160034,44.828045
209.294113,16.55797
122,4.158834
100,0
76,0
76,0
85,7.721024
64,0
64,0
64,0
89,0
89,0
150,11.395073
98,0
98,0
64,0
64,0
64,0
64,0
66,0
98,0
98,0
268.399994,54.115479
755.599976,3.26667
89,0
89,0
98,0
98,0
76,0
800.481506,61.936615
64,0
64,0
64,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
60,0
