sMeanPktSz,SrcRate
111.222221,66.636681
74,0
74,0
528.555542,36.954754
60,0
60,0
60,0
60,0
720,0.760154
54,0
54,0
102,0
139,0.624819
121.571426,36.584698
260.363647,39.842068
60,0
64,0
73.75,0.604825
717,0.614732
64,0
98,0
73.75,0.605466
79.333336,1.491623
102,0
118,0
139,0
74,0.668708
84.666664,15.815028
100,0.280967
86,4.981072
118,0
102,0
64,0
98,0
98,0
102,0
118,0
74,0.666717
100,0.581646
98,0
925.111084,8.945634
80,16.670557
80,9.992805
121.571426,36.359669
80,16.627316
585.476196,53.189793
69,81.013206
510.799988,9.90172
167.333328,2.141894
66,0
70,32.835869
102,0
86,0.702068
121,31.088081
227,20.212093
66,0
66,0
64,0
76.333336,125.738708
98,0
163.333328,0.415005
73.75,0.607273
411,1.451876
102,0
66,45.294983
708,2.279758
66,42.187565
66,42.827778
83.333336,2.927285
74,0.667372
100,2.78453
734,0.613232
54,0
703,12.838234
66,18.910383
102,0
442,3.247797
54,0
64,0
98,0
508.666656,1.028861
54,2000000
922,8.399161
54,0
54,1000000
102,0
86,3.004588
74,0.667766
100,0.713768
720,0.729097
54,0
66,0
60,0
102,0
86,4.974753
64,0
98,0
118,0
102,0
721,2.823402
91.5,86.901108
69.75,6.06644
69.75,36.13979
100,0.396661
74,0.668533
96.666664,0.412417
921.333313,1.432652
54,0
117.375,35.013657
74,0
74,0
193.555557,31.620554
64,0
86,0.772501
102,0
922,8.257127
119,0.598268
98,0
225.357147,30.997919
60,0
118,0
718,0.62373
102,0
73.75,0.622
66,0
96.666664,0.551161
100,0.316342
74,0.666785
167.333328,3.543285
66,28.280542
64,0
86,4.975496
102,0
98,0
118,0
102,0
98,0
98,0
118,0
74,0.667658
102,0
192,4.485331
54,2000000
64,0
86,4.975347
100,0.247575
118,0
102,0
98,0
98,0
118,0
102,0
74,0.668402
64,0
595.599976,1.140532
60.857143,1.352634
89,0
74,0
165.666672,33.068237
113,33.856415
100,0.342566
118,0
174.714279,42.597298
174.555557,30.759886
717,0.617289
72,0.606665
66,0
102,0
96.666664,4.587587
98,0
721,2.98244
74,0.667792
66,34.974205
102,0
64,0
86,4.9751
721,1.821997
104,59.805038
54,0
567.333313,7.101571
599.599976,2.603567
100,1.191799
111.666664,79.964821
74,0
74,0
227.285721,25.859951
86,4.982958
717,0.609865
73.75,0.600346
66,0
102,0
118,0
98,0
587.599976,3.070034
54,0
74,0.668135
64,0
102,0
86,4.983828
118,0
100,0.531629
98,0
102,0
118,0
98,0
64,0
74,0.66684
98,0
102,0
118,0
100,0.225172
98,0
102,0
118,0
98,0
64,0
98,0
74,0.667606
102,0
118,0
98,0
102,0
98,0
118,0
100,0.316539
64,0
920.666687,8.153415
167.444443,15.3879
198.714279,25.741461
314.625,31.787695
60,0
717,0.609838
74,0.668013
72,0.605187
102,0
66,0
599.599976,0.887015
66,80.253601
98,0
163.333328,0.40788
80,7.140409
79.333336,9.049159
102,0
86,4.972997
118,0
100,8.394966
64,0
98,0
74,0.668336
102,0
720,0.944094
54,0
98,0
86,4.974134
102,0
118,0
64,0
100,0.509932
98,0
118,0
74,0.66706
102,0
98,0
924,1.008255
80,12.512982
80,10.005503
66,0
102,0
89.199997,3.3333
64,0
100,0.206564
108,2.785678
100,0.213711
74,0.667544
102,0
108,4.031917
64,0
720,5.203419
66,22.26973
66,0
98,0
86,4.99296
102,0
118,0
100,0.280962
74,0.667965
98,0
102,0
118,0
64,0
920.666687,8.187293
54,1000000
54,0
98,0
86,4.970426
102,0
118,0
100,0.324757
74,0.668505
98,0
118,0
102,0
64,0
98,0
98,0
102,0
118,0
100,0.510424
920.666687,8.492316
174.714279,30.29645
203.214279,30.888029
74,0.667087
597.200012,0.832666
72,0.619065
66,0
64,0
102,0
586.799988,5.855881
132.615387,28.111275
158.416672,14.082993
153.899994,47.397106
64,0
64,0
64,0
64,0
64,0
64,0
98,0
508.666656,1.069384
102,0
66,0
76.333336,105.652405
86,4.97458
100,1.191891
74,0.667581
118,0
64,0
102,0
98,0
98,0
102,0
118,0
98,0
100,1.314107
74,0.66824
720,1.523056
177.769226,41.933998
64,0
86,4.970846
102,0
98,0
920.666687,8.041009
80,16.669167
96.666664,1.789022
102,0
100,0.351981
60,0
108,0.541333
74,0.66667
64,0
102,0
98,0
108,0.444651
102,0
720,7.801326
94.333336,41.46384
174.714279,45.463844
98,0
86,4.959875
102,0
720,1.586656
72,0.606547
74,0.6678
64,0
508.666656,4.035145
66,58.140663
66,22.360859
100,0.252577
86,4.97718
118,0
102,0
98,0
715,1.223976
176,15.763795
117.375,72.890854
74,0
74,0
227.428574,24.904325
102,0
118,0
64,0
74,0.668126
586.799988,1.389085
145.5,13.709334
122.133331,44.106155
64,0
64,0
64,0
64,0
285.600006,34.359669
60,0
54,0
54,1000000
922,8.959088
121.571426,30.156511
685.200012,43.576305
100,0.384742
586.799988,0.88547
73.75,0.640738
174.153839,37.774792
66,0
118,0
76.333336,83.385445
110,31.130764
102,0
441.428558,3.594989
176.636368,13.412719
194.57692,185.457184
542.571411,44.822277
759,1000000
259.857147,25.00667
98,0
612,1.804068
222.411758,37.304489
60,0
60,0
60,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
127.75,7.925455
74,0
74,0
74,0
74,0
485.166656,7.237375
513.200012,43.061222
438.222229,27.673809
60,0
64,0
206.909088,46.895077
72,0.605558
66,0
115.375,29.056856
74,0
74,0
227,22.049988
102,0
74,0.667081
718,0.615007
193.818176,27.784613
73.75,0.605331
66,0
66,0
98,17.271852
255.821426,26.946997
60,0
60,0
60,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
174.714279,73.251129
143.361115,94.049362
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
426.777771,33.745735
548,9.167493
60,0
121.40625,81.161179
64,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
74,0
76.333336,143.926315
66,26.378033
100,2.784654
89.199997,0.809098
920.666687,2.105926
146,9.320359
70.800003,0.827125
82,14.487365
102,0
130.5,16.631464
586.799988,1.115399
121.571426,33.70673
227.571426,29.684702
98,0
376,18.870417
720,1.788913
174.714279,29.411478
552,13.73551
64,0
474,2.043752
193.818176,26.616341
102,0
73.75,0.604941
118.800003,21.088406
72,0.61198
74,0.66798
86,4.977675
100,0.489946
508.666656,1.223997
267.212128,44.706474
60,0
60,0
60,0
60,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
64,0
174.714279,25.859394
1034.5,42.98056
60,0
571.25,15.741256
93.5,29.98291
544.666687,1.973002
80,12.492349
118.571426,2.862938
98,6.324094
117.375,54.287556
74,0
74,0
196.666672,30.782492
443.714294,1.376814
98,6.032116
72,0.604963
102,0
98,9.060088
182.800003,26.148064
98,0
64,0
66,0
93.428574,6.457762
134.800003,1.160881
429,18.945852
73.75,150.150146
99.882355,6.619921
96.720001,9.877672
102,0
86,4.981717
183.600006,30.103933
95.53846,8.888336
74,0.668573
642.799988,3.681499
119.333336,5.443227
92.400002,1.60293
98,8.128131
100,0.274645
98,7.351893
100.133331,5.830212
96.117645,6.678996
90,7.890522
720,2.885115
102,0
100.714287,47.625473
121.571426,30.017561
342.5,17.854591
64,0
98,0
89.199997,2.171627
508.666656,1.381554
63,1.897092
73.75,0.601443
102,0
66,0
146,6.25247
721,3.396897
74,0.667752
66,0
96.666664,1.013308
98,0
181,30.535984
102,0
922,8.204623
80,9.26784
80,16.414701
590.400024,1.840323
66,23.582682
182.800003,20.73237
66,0
371.777771,1.6502
64,0
66,49.18597
100,0.308726
66,0
586.799988,1.546279
183.199997,23.138105
102,0
721,1.700176
174.444443,7.965438
74,0.668551
118,0
98,0
82,14.046983
102,0
1091.599976,0.830485
54,2000000
177.600006,23.390444
66,0
85.400002,30.512922
111.666664,82.525269
74,0
74,0
342.5,18.923265
509.333344,1.018195
64,0
54,0
54,0
100,0.51041
443.714294,2.11825
73.75,0.618598
86,4.981395
102,0
936.222229,3.933988
146,4.950953
179.800003,30.095327
74,0.668829
66,86.192039
66,57.463009
98,0
83.333336,3.391896
102,0
920.666687,8.493615
182,21.618116
186,4.044407
721,3.552209
64,0
155,4.213583
63,1.99262
100,1.188878
82,14.764289
66,0
66,0
102,0
508.666656,1.116736
54,0
54,0
98,0
74,0.667048
509.333344,1.673163
89.5,75.904785
102,0
86,4.973095
932.666687,3.926068
146,2.610123
342.5,16.365005
64,0
599.599976,2.931071
96.599998,70.835327
100,0.396659
82,12.239653
86,4.98686
584.400024,11.153588
66,0
441.428558,1.635801
66,0
102,0
134.800003,1.652555
146,2.459129
98,0
